Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y
CNOT1,81921814.29258855,65673651.32919245,63140571.93988632,38379855.59848529,203951747.597496,144912209.54673854,38379855.59848529
CNOT10,34389864.62230633,27905611.338115707,20508257.680930723,81227787.72656256,11892223.175494649,11892223.175494649,11892223.175494649
CNP,35835627232.76559,86482906844.20709,81346804319.02579,97905207253.1391,26403772437.343315,85742382132.07164,99259253438.06252
CNPY2,3869232609.8868585,456932019.818618,294048231.3238548,758618376.6951807,54659416.08434806,621607889.1705164,54659416.08434806
CNPY3,115131421.3608758,88212118.90453692,450976216.14682764,43841836.06479252,43841836.06479252,43841836.06479252,941692021.567919
CNR1,29898880.37638845,129508702.89922574,8268345.846375523,21121063.67220112,21121063.67220112,21121063.67220112,21121063.67220112
CNRIP1,2878170160.074871,2676110987.8030734,2880458269.5809216,2803763155.2211337,3278034622.775119,3325198800.7549543,2479055820.4046187
CNST,10100128.374943614,10100128.374943614,67238847.95597252,9709428.86997852,9709428.86997852,9709428.86997852,9709428.86997852
CNTFR,3447330439.884252,2215384461.0637836,442975786.39734286,977464198.0694524,858566143.4757148,786044791.2862859,878820044.4311448
CNTN1,38435960057.98268,44351362862.00762,32424464484.436832,49647969140.79736,38053073354.98466,49208211778.188255,42705725105.300705
CNTN2,1475245077.8790586,1515513256.21508,1424660422.708585,1500663733.2147589,1153859619.4011393,1637327500.1953456,1442065496.6666186
CNTN3,9414503.477662655,9414503.477662655,9414503.477662655,12468890.4499427,12468890.4499427,12468890.4499427,12468890.4499427
CNTN4,73689832.26163556,48596213.19790737,7802253.564693188,182368022.34226015,21007066.710676834,148880970.93293914,21007066.710676834
CNTN5,9150760.456899757,9150760.456899757,9150760.456899757,22426122.95935515,22426122.95935515,22426122.95935515,22426122.95935515
CNTNAP1,4254059160.2989163,7628492417.646904,6431488313.072985,6467149664.172606,4969517329.563535,6560033886.918411,4671740789.070172
CNTNAP2,859777384.5162928,726332737.397197,778255904.5213078,777813068.8355467,964956959.715865,1116795152.735844,733779036.095443
CNTNAP4,81577979.20262896,86913847.82298492,87361230.55504215,28450659.591505334,28450659.591505334,28450659.591505334,28450659.591505334
CNTNAP5,17386375.97802345,31332666.55313695,2783930.7824298865,45030705.308609195,45030705.308609195,45030705.308609195,45030705.308609195
COA1,10030392.932790713,10030392.932790713,10030392.932790713,9966228.047802275,9966228.047802275,9966228.047802275,9966228.047802275
COA3,19009011.573440026,19009011.573440026,362124662.8754107,104824896.48299696,134225263.03413793,134330822.55619296,93338956.75760725
COA6,127824108.86682343,249878815.61870715,488566459.07491636,326298934.2442587,331843623.0977236,318074722.531336,258599915.95580596
COA7,9900578.293254225,9900578.293254225,9900578.293254225,11807161.643525658,11807161.643525658,11807161.643525658,11807161.643525658
COASY,518877569.9976515,513053169.1396906,608559322.7050394,745732623.244086,670582276.7554319,828250895.6699394,788256954.5786453
COCH,10588436.025839025,10588436.025839025,10588436.025839025,10570440.557010757,10570440.557010757,10570440.557010757,10570440.557010757
COG5,18820189.651103854,10273935.464839805,10273935.464839805,9903452.677599095,9903452.677599095,9903452.677599095,9903452.677599095
COL12A1,28211566.286389172,74096184.85020682,90662230.06157951,43329837.589621276,10919940.597706588,10919940.597706588,59481273.15244259
COL14A1,119670517.31123108,731597294.9131043,312333955.44246066,15665889.211305046,15665889.211305046,40885880.65437854,22243521.862933476
COL18A1,107990215.08204721,155507549.43615207,161287214.0829375,29240032.70198236,83339813.72128198,29240032.70198236,218709285.50350723
COL1A1,5146543681.85936,9618642669.764137,2878343579.739924,2393740259.4737825,537229409.5121211,2378783421.494008,1962417597.294972
COL1A2,1439780478.9478664,5466689579.324654,795101667.5584723,767618498.2155703,1066087118.9559367,811765627.8952569,673837973.9834267
COL3A1,9904468.000363223,9904468.000363223,9904468.000363223,10386254.757291552,10386254.757291552,10386254.757291552,10386254.757291552
COL4A1,61946607.276372336,229960451.5739487,271168427.9649006,328778815.13356465,238773058.2047798,295323545.164015,301931060.55571014
COL4A2,12116584.46129549,12116584.46129549,12116584.46129549,153785803.4686891,146701289.67034066,56938978.11644672,127180617.6808214
COL4A3BP,17730232.356026035,31231328.93234039,9340891.35545047,13535960.937620321,13535960.937620321,13535960.937620321,13535960.937620321
COL5A1,9084360.565847628,9084360.565847628,312040000.9848271,10234368.62298638,10234368.62298638,10234368.62298638,10234368.62298638
COL6A1,2042289207.8815622,1015986732.1513778,1138850241.6931844,260841455.31190062,463135817.1880664,463016096.61806536,920084032.3932682
COL6A2,724831299.9522511,354469663.59841335,404926821.0588299,10137615.409981297,39521601.70790269,121008573.38204181,243515962.87111843
COL6A3,3062358886.192729,1269235126.682757,1236148338.8884192,462480798.0714935,903863732.932815,755218187.8675115,1642761804.8337011
COLGALT1,85425391.20028111,62557406.114135765,57460735.1056663,12691807.855974335,12691807.855974335,12691807.855974335,12691807.855974335
COMMD10,9032770.270358227,47647291.30252756,32765507.985420834,14774922.295124473,14774922.295124473,14774922.295124473,14774922.295124473
COMMD2,32190544.440879397,8125584.874120652,8125584.874120652,143090413.36926374,17516046.93369477,17516046.93369477,17516046.93369477
COMMD4,31938436.76003129,43278477.61389881,7672749.048043518,20677995.739117134,20677995.739117134,20677995.739117134,20677995.739117134
COMMD8,101052512.38735034,95113024.42803478,128705269.3168733,21854342.090777773,21854342.090777773,21854342.090777773,21854342.090777773
COMMD9,73762276.06095523,96322090.54283218,51258304.218979165,240247879.25446135,253362731.55150196,287479286.69674337,273577283.382463
COMT,1962051305.8656461,3933453375.4804773,2550125919.78683,3181132580.2407227,2201684716.1203513,2877076923.894805,2572647753.185811
COMTD1,15690226.480361711,7859471.187819953,7859471.187819953,19134074.244945962,19134074.244945962,19134074.244945962,19134074.244945962
COPA,2540906682.4031134,1834458264.786599,1202467643.4270232,1626782986.7116787,1519574630.7126296,1433528596.1101713,1340500122.480303
COPB1,3150129014.010004,1122094671.9247763,612449141.0667412,1195513163.8101447,716515306.4784995,1180307738.4559166,1089086991.5431223
COPB2,978038608.1851734,773956724.4132462,589860858.6759096,884869336.711721,729130628.8810441,795682615.1953924,797350345.9626744
COPE,516612887.6242452,179961809.37241325,29594519.001848694,393875343.47108036,376722284.00640774,534455532.13426775,559016130.3660338
COPG1,926686009.5507238,756952626.0668598,330137161.93499535,985666965.3289701,980488084.6813571,854369489.4711777,898007338.8544357
COPG2,107562875.39145742,78726178.88516687,71951000.9790977,293387674.0546618,156591185.99649376,41616332.61237542,41616332.61237542
COPS2,1039491835.5151244,976174304.0799186,1094422250.1773612,1638537370.176147,1428957293.6557608,1642995694.2730458,1705506495.9826677
COPS3,831025597.6737746,811120723.4496739,614370157.1374781,1397586395.9810336,745073354.7964331,1501552869.6318665,1375872038.8605866
COPS4,1348723841.0937269,1632582551.526142,1352105861.810732,2090757687.9058247,1941450112.0757475,2383145363.5384226,2039663124.2033064
COPS5,1004078505.1481737,1051953867.6511561,846120320.4413136,1019122543.483722,1044734817.446678,1425387514.7280579,1208354002.3454096
COPS6,905602996.896769,633585680.6177759,561049029.0291208,1595309515.033343,1136753216.4036484,1783640304.3414643,1872570796.916316
COPS7A,244196065.1685715,463661878.8186054,186203217.24053523,643977950.2375053,701385277.1155512,709450761.6629242,669877459.9690598
COPS7B,52566040.073432714,37201713.53264503,81444699.9954043,41674796.0658061,41674796.0658061,307023836.89964294,41674796.0658061
COPS8,364675057.41255206,388892434.6076554,240584508.60703784,666437563.2973588,687700267.701291,698005478.6226182,675351823.2995218
COPZ1,121881355.59229769,149596387.06008703,5818928.478039531,253028906.19025955,232600430.39757928,214506850.5545954,259623303.57812354
COQ10B,9770941.716879895,1768258.5219518223,53349588.470392324,35791207.72448211,35791207.72448211,35791207.72448211,35791207.72448211
COQ3,159989559.34926802,10951518.46633843,10951518.46633843,111678511.4354456,10642956.35046612,10642956.35046612,10642956.35046612
COQ5,88108725.4528703,108319876.10489193,135780194.51586416,254565077.42219347,38145412.04623841,358803369.23271686,38145412.04623841
COQ6,189210358.22608823,263257440.81121284,281607751.0651744,268104229.75636798,222085441.54335794,243663303.59931058,372373526.3265493
COQ7,21336175.724944584,7204314.313797954,52886681.90931665,42085117.679583855,42085117.679583855,42085117.679583855,42085117.679583855
COQ9,279972787.50252527,298063647.1230161,318213465.6641031,254145561.1418823,418694201.6114035,466701041.3204662,407753518.07738525
CORO1A,3017207840.4953623,3411761455.241834,3218819794.450693,3145362395.805082,3229459597.3100104,2756865863.283425,2545004669.4748054
CORO1B,1787385333.774537,2027911413.859432,2029702726.4626818,1486679749.4459403,1585190175.3077707,1522122377.1859725,1252208274.371661
CORO1C,1709937769.444643,2135281393.9736378,1654891443.20592,2130349391.1563578,2503542977.5596876,1855676341.7161376,1802434861.7784002
CORO2A,16510559.518068563,156498430.706082,280479079.4692316,108668972.1280912,61061142.821160056,95072752.59321778,66626330.94479166
CORO2B,2399729821.6125636,4235737880.597855,3591336226.0337687,3538173978.056057,3055451970.403923,3574536678.973726,2904715732.827716
CORO7;PAM16,2787913645.256034,2397665045.3032045,1332253627.7314324,5721809536.157247,7005521949.032093,6002206368.434115,9164664940.225061
COTL1,3017645185.305338,3017398239.3911,3288752985.9353247,3657483069.065828,3539391159.525637,4089369531.655084,3533282952.3799276
COX17,87780749.44554664,124199482.62112682,99027816.42245929,61251312.54975942,61251312.54975942,61251312.54975942,61251312.54975942
COX20,149063000.07868734,6223079.366122005,110488683.70881872,68755193.99742688,68755193.99742688,68755193.99742688,68755193.99742688
COX4I1,6078073366.404734,10035528085.652796,9395458194.973047,8374845593.061804,8519207486.961066,9942117145.104582,8675731365.532837
COX5A,8759277238.579727,12550434656.362518,10859112189.307981,14714643131.883148,10296583380.260702,15832347995.15611,13510638809.42721
COX5B,7125408630.154241,10805369283.77551,9733262368.134634,11077299214.067822,8915568587.816912,11544411580.608845,9920507224.142294
COX6A1,208267859.84292492,830019253.9145504,403288153.78696525,245913133.97902292,5488224722.30743,5776873889.561315,4497927685.746164
COX6B1,2849501423.0635266,5544276124.003527,3941836568.120566,8481411854.209968,9452960714.158133,9164253228.580477,6114348865.878505
COX6C,2783349787.724973,4093835055.103109,3946207755.8211694,3989744456.7208347,4665574722.982574,4041522293.8788,3820825901.3301487
COX7A1,9764503.285890263,9764503.285890263,9764503.285890263,11824694.066386426,11824694.066386426,11824694.066386426,11824694.066386426
COX7A2,3269289317.480332,6115197357.393518,2757794694.7641153,7099700270.385258,7727806020.453724,5891013607.462756,6431092408.292592
COX7A2L,425252473.90616405,1526975132.7586045,1036171189.591931,1667539870.134223,1674582794.743757,1641756512.057029,1369646489.1511881
COX7C,88186111.47197965,145707213.3863976,171392590.28687525,1780562842.0771258,1710925576.1477666,2551786132.725348,76516385.07198851
COX8A,14925611.874818275,9641665.303448647,9641665.303448647,7956018.1059230445,7956018.1059230445,7956018.1059230445,7956018.1059230445
CP,304463062.3953064,257854824.00747824,206425867.50739586,12178799.078648858,413894993.71059,167326195.65327787,338479465.25037754
CPD,9583193.896378271,9583193.896378271,9583193.896378271,12449879.230560943,12449879.230560943,12449879.230560943,12449879.230560943
CPE,1472634856.7152717,1428675717.16152,1007455396.1868224,1850818321.1217957,1622084810.4960468,2007280166.2656503,1293834006.9821458
CPEB3,39280108.92236907,71778748.86163737,70391012.67612936,51108214.51775294,51108214.51775294,51108214.51775294,51108214.51775294
CPEB4,17811417.572312843,46438811.24448112,44532240.32101338,11430928.0034648,11430928.0034648,11430928.0034648,11430928.0034648
CPLX1,378673378.0042408,595440308.6459112,703349633.9967043,791323423.8394206,1091312174.881244,800526208.8789312,529382581.95764476
CPLX2,3633670445.3464537,4908642406.539688,3680917676.622033,8792734148.384024,9504774245.634857,8090464984.48013,4732218131.36122
CPLX3,9828058.934799207,9828058.934799207,9828058.934799207,9735291.234155621,9735291.234155621,9735291.234155621,9735291.234155621
CPM,10190033.76130808,121114328.43308428,10190033.76130808,13231086.128134819,13231086.128134819,59302255.661103316,56108521.56699054
CPNE1,225492065.2924644,232832207.5779252,141970100.8695777,22497909.839111704,217268634.20234093,467703085.26639766,231771365.31032923
CPNE2,100311224.79321821,278484873.74423814,76943777.46939932,298102949.11243707,370587527.1531101,259703682.97571844,292666877.6034207
CPNE3,1646253292.4699178,1886343892.639152,1189700256.9937997,1704200527.1188197,1276595602.5635624,1294286243.3834436,1459819762.2569008
CPNE4,10055171.426392281,10055171.426392281,10055171.426392281,15515631.57318338,15515631.57318338,15515631.57318338,15515631.57318338
CPNE5,50754876.72677142,86139720.88454644,66470076.37736447,51409442.83523717,51409442.83523717,51409442.83523717,51409442.83523717
CPNE6,1337223031.334637,1792734386.1698058,1885714802.0167537,2577925794.224121,3010142619.49082,2420516529.2389255,3836894251.5956883
CPNE7,87046328.3360753,6143819.030020696,216236216.95974714,24494889.802799832,24494889.802799832,24494889.802799832,24494889.802799832
CPNE8,14895148.095167197,44254826.5971631,5892223.698631014,35843828.28444402,35843828.28444402,35843828.28444402,35843828.28444402
CPNE9,58377555.82950363,122200222.5948372,55520026.23947787,14477483.198648797,14477483.198648797,14477483.198648797,14477483.198648797
CPOX,56842012.99878738,9671664.950088149,9671664.950088149,13944935.569061164,13944935.569061164,13944935.569061164,13944935.569061164
CPPED1,294458392.45416594,338211261.1821941,246238055.92446437,615596386.5082992,315642718.62743753,472727157.5900398,659267940.0785578
CPQ,149127217.0460226,133209883.87268049,81198361.64760353,94610146.11416103,74564461.33557045,154324792.74818182,16590424.076711614
CPS1,106023885.70831382,10815071.789663378,10815071.789663378,10610852.504677286,10610852.504677286,10610852.504677286,10610852.504677286
CPSF1,52394936.23448614,39013482.88535041,10023037.619505595,9857904.98477542,9857904.98477542,9857904.98477542,9857904.98477542
CPSF6,607606540.8200421,386717670.2511396,325554865.97034574,1096197151.977363,995649146.9812733,944236918.0514766,951852937.4720244
CPSF7,352965549.00608796,238607154.22368947,192587327.86392692,457796920.8751328,502219675.15364504,450944507.82065237,525699855.9319072
CPT1A,153034967.59308484,430367709.5447199,312824158.08023417,484598775.7082086,316753998.75818396,392902002.60665125,245356564.61587396
CPT1C,46734704.567442276,53217813.68176703,48423933.82406813,36631196.0835448,36631196.0835448,36631196.0835448,36631196.0835448
CPT2,545612661.2950683,233121576.56395507,405828502.85893404,624789916.8792824,543428930.2348479,532720420.5090312,590106141.689541
CPTP,10021421.569261184,15173537.348673271,10021421.569261184,12598086.475545349,12598086.475545349,12598086.475545349,12598086.475545349
CRABP1,273372870.51670253,205698996.2159793,91911147.84840286,179804833.94477573,521582350.9176206,222926254.87015182,256947793.14527544
CRABP2,9825061.29586101,9825061.29586101,9825061.29586101,9922332.096348902,9922332.096348902,9922332.096348902,9922332.096348902
CRAT,665066709.3692938,1079381580.4599614,905423430.1779907,1137097432.7045996,956819950.1835464,1277043504.0838094,1031476573.2824192
CRBN,68306012.01771542,61681010.49902076,48372607.08394585,33278505.125817336,33278505.125817336,33278505.125817336,33278505.125817336
CREBBP,306715950.30091554,274331466.86856866,299556573.75289506,68035836.81285399,68035836.81285399,68035836.81285399,68035836.81285399
CREG1,8961271.87842192,8961271.87842192,8961271.87842192,21253088.932080906,21253088.932080906,21253088.932080906,21253088.932080906
CRELD1,9459892.353859149,101157822.3951973,60665905.95158172,13493875.473288247,13493875.473288247,13493875.473288247,13493875.473288247
CREM;CREB1,30170021.867110755,116671380.78625296,10011752.961101009,324462751.75721395,11214680.025187261,11214680.025187261,11214680.025187261
CRHBP,9755212.249131069,9755212.249131069,9755212.249131069,9857674.31002074,9857674.31002074,9857674.31002074,9857674.31002074
CRIP1;CRIP1,25100064.832592797,9208875.187521847,9208875.187521847,15231056.999621313,15231056.999621313,15231056.999621313,15231056.999621313
CRIP2,1568370651.9771721,1656496547.2920265,1116845624.246832,2288215017.290295,1037151393.2710551,1663480106.027017,866976313.7818145
CRK,1202712964.7197704,787078460.7092555,852268180.840665,1049513344.7848324,1165793911.946193,1242011674.5440302,1028174419.2128829
CRKL,1872506924.550149,2047488919.2866066,1796978804.9007647,1862880743.7220736,1763279789.053409,1772810924.9623203,1569112446.049336
CRMP1,59507360056.344154,59622474100.45172,45218367308.577545,59192032272.71683,52295989288.05204,62613131413.133766,51997710424.701164
CROCC,7186173.6518744165,342793486.344083,127861384.49368331,610503766.4060311,21279207.16064908,733871570.901449,977730882.7720972
CRTAC1,32566965.155929416,35094929.61941996,46037396.246092655,40965840.250265606,40965840.250265606,273551246.8262712,40965840.250265606
CRTC1,32684222.96847006,297567610.93586606,11474636.502591297,189395222.97339505,109550909.63682571,175065173.32782498,62440130.76343931
CRYAB,5007410942.539888,13656577536.390966,9830198210.812122,14760157020.715456,5857643209.9502,16814335928.302807,18885006215.49553
CRYL1,2092375290.1662881,2377635025.9291058,2304337682.800531,3141045479.9653606,3092748277.559354,4108715325.6619344,2931459061.224319
CRYM,5901391051.37907,10020757822.270266,7888971774.031259,9870921628.893814,11319280330.92527,11331628953.418163,8898855146.844414
CRYZ,1161023085.6870444,1431050906.7996914,1472467532.5269668,1348658530.755007,1074115294.70643,1459898681.0373156,1657484234.0582635
CRYZL1,182072601.49356866,254681363.49911243,37287143.051128834,547951865.2173868,468722593.7038583,429595537.89190364,531478143.1253665
CS,15386377237.373787,23798069581.866695,17408064128.826942,23101002871.72352,21834232879.92974,27963184901.66309,25233384435.141804
CSDC2,29287234.33633081,105549086.60846478,9393993.704509549,14349440.810756465,14349440.810756465,3568970494.8441234,14349440.810756465
CSDE1,1300931839.3289673,1348246839.7866228,1300589579.6210957,1281128562.1868613,1250951890.8420854,1179385651.7373827,1290104100.1784134
CSE1L,23228550676.436966,19768571430.700836,16472329557.095892,14966378788.03839,14773510473.752823,16616385202.632622,17226165778.655693
CSF1R,8751059.979644705,8751059.979644705,8751059.979644705,10867288.563240318,10867288.563240318,10867288.563240318,10867288.563240318
CSK,490394242.57616496,278679221.46943086,258790005.4300922,390221133.7614931,244793494.24592787,295169284.1279883,288947153.3896223
CSMD2,9716210.29084135,9716210.29084135,9716210.29084135,10531510.097803326,10531510.097803326,10531510.097803326,10531510.097803326
CSMD3,47388473.98832234,10864059.73325073,48174205.64389605,10547166.686093314,10547166.686093314,125360623.81892687,10547166.686093314
CSNK1A1,134459571.62459514,122312011.7298959,116816957.54236838,219994018.15202725,162660843.40139598,178403467.58548364,169228592.59092024
CSNK1D,263206277.47648594,252060755.3075981,52885916.320786886,396893542.36529636,275803559.9776122,451744116.3613959,47938918.34074212
CSNK1G2;CSNK1G3,130182250.46971637,152995812.34950203,107574058.33203068,34663796.82480577,34663796.82480577,257666455.74960065,34663796.82480577
CSNK2A1,3743008443.5041394,2678879505.9630938,3100399849.247875,2441898700.216631,2263759363.5977826,2436845132.614819,2583867055.002
CSNK2A2,310727053.16458935,502114329.6310976,162606749.02134708,443786670.80898124,697813624.3376142,617750851.0724512,570390354.4545352
CSNK2B,966392961.4888884,872968547.4311575,758647439.5347893,1105772613.9293492,1145710780.8132176,977971023.7708013,940630324.644121
CSPG4,9878492.00964744,9878492.00964744,9878492.00964744,9948592.754702745,9948592.754702745,9948592.754702745,9948592.754702745
CSPG5,9692236.050249582,44244712.07996079,2126291.980943267,46864639.48676468,46864639.48676468,46864639.48676468,46864639.48676468
CSRP1,6228591606.759662,9449512157.286112,8079800381.797682,9903565236.524542,6476155941.087615,8985137408.438353,9618492577.89413
CSRP2,159168299.59255946,11799932.753027538,11799932.753027538,10010350.354144644,95232283.94718616,10010350.354144644,122490497.2319289
CST3,3858978020.2646303,2464589388.1757355,1930080194.7503662,2009740710.8400686,1473894624.7558603,3890651580.735549,1452680542.700386
CSTB,4993807165.772673,5885095807.311254,5426288247.415099,4687592125.149816,4395743946.552186,4503511599.762095,5830506175.780798
CSTF1,101757638.28807,86905313.98617052,78093461.14051802,9678327.776530897,9678327.776530897,9678327.776530897,9678327.776530897
CSTF2,44158098.74003793,10646227.666550307,10646227.666550307,10527801.420134196,63288231.33972184,10527801.420134196,10527801.420134196
CSTF3,76622364.97520964,50871323.985672206,46821003.321159504,10465183.401081437,10465183.401081437,10465183.401081437,10465183.401081437
CTBP1,6604600453.927313,7728810401.871085,6228842686.196256,6673451553.242868,6905052219.789902,6180041634.3628,5362041847.915202
CTBP2,571814114.8185647,417782011.8202962,419856377.3233914,671331085.8985746,605624584.3059634,637937397.7421393,524744019.6997082
CTC-260F20.3,9568071.488117576,9568071.488117576,9568071.488117576,12972582.673238335,12972582.673238335,12972582.673238335,12972582.673238335
CTCF,22759268.42945233,36562792.25010924,10198324.891061783,9724379.054053044,9724379.054053044,9724379.054053044,9724379.054053044
CTIF,9717222.811075408,9717222.811075408,9717222.811075408,14416449.499981128,14416449.499981128,14416449.499981128,14416449.499981128
CTNNA1,174329188.20768023,94965000.26739405,83155252.93561013,24780819.46198469,116536927.6834083,274585482.24923164,172580942.487659
CTNNA2,3374970937.1665883,3189510086.495532,2772482301.787591,4625964949.087255,3730650005.503997,4770557796.466912,3783365323.56144
CTNNA3,148382341.51915264,287972850.6454423,151053282.4814132,201414956.5073517,1284879625.772554,483424884.345479,326378130.69143635
CTNNB1,6194134184.327038,5469772008.357392,5055577103.766029,6168072279.807876,5145564259.700408,6225520846.223276,5994193440.645414
CTNNBL1,107054878.96386582,86424119.32305604,72310120.70690806,14541153.985954536,14541153.985954536,159082596.49986753,503819959.0843002
CTNND1,506406751.0510885,270739664.8113192,158469271.7436925,626691798.7365612,53661526.288670614,430512573.1739874,329259757.65726614
CTNND2,969522775.0679271,895574854.342649,662799334.677881,1722062682.1914926,953496252.3029189,1368697443.6057339,1017918221.426219
CTPS1,581391184.730798,269107223.2814744,55435757.30761265,845287095.0945512,662797494.4465132,790133802.2664949,637260802.8983
CTPS2,173862550.76941186,218429877.69615856,137572248.08607528,248142551.0413487,226481091.45034572,256835672.29284814,175915400.98675895
CTSA,58450491.019543774,9021676.805895317,71152653.37033941,16133916.512969995,16133916.512969995,16133916.512969995,16133916.512969995
CTSB,979117946.3114746,700579135.810304,2010661965.9114745,1903072402.6748312,1957625532.4822283,1443127714.9554098,1665843279.8895223
CTSD,9606462871.11776,12342580922.63483,13739857469.807142,14241477025.64048,13696252987.88699,12503503004.511198,15804036244.193798
CTSH,10213700.786130609,10213700.786130609,10213700.786130609,9666068.660143951,9666068.660143951,9666068.660143951,9666068.660143951
CTSL,10121282.946755169,10121282.946755169,10121282.946755169,9488822.340431465,9488822.340431465,9488822.340431465,9488822.340431465
CTSZ,10331140.893874412,10331140.893874412,10331140.893874412,10705907.455125125,10705907.455125125,10705907.455125125,10705907.455125125
CTTN,1320538563.1406975,1711101896.7184575,1233021779.695797,1389975170.1660373,1582111703.1532457,1282523996.5861619,808753823.1811414
CTTNBP2,88252849.22625944,127787722.18125506,198701419.10170674,24050470.97029629,24050470.97029629,249850486.94745216,226915473.81787044
CUL1,123699733.83280794,209469658.80122846,217754246.85727724,462638888.5054908,377130024.9140812,314274491.884529,387476590.2147844
CUL2,461950870.7868245,467293686.81333673,451608721.5415096,671484291.5462505,505377623.2171409,930976056.858766,611375179.445952
CUL3,1128498860.9266348,1208328865.8532221,1076688871.818992,1567368086.9916933,1494095882.8392444,1463685197.6368666,1518484446.867691
CUL4A,51366798.0480969,54048615.3482475,46407290.48086305,22198881.408433545,22198881.408433545,22198881.408433545,22198881.408433545
CUL4B,1708379041.1623404,1123038910.3866982,933092720.2774739,697995082.2560916,749536720.5078155,784870754.3197991,717882655.2853001
CUL5,817251309.9089146,969387995.0607227,890391127.2448256,1131004313.5781386,1137583409.532927,1209189536.6827872,1067452841.4311751
CUTA,318921768.31773794,743411360.9858302,83308078.1762886,2415144252.8312035,2161781387.3269696,2212326290.656984,2181593529.8052483
CUTC,10934114.959982416,10934114.959982416,10934114.959982416,10525645.118431423,10525645.118431423,207217276.65209085,10525645.118431423
CXADR,120540514.5350008,45021657.616398305,13663774.046055302,54201581.53522298,54201581.53522298,54201581.53522298,54201581.53522298
CYB5A,810633951.1427197,1014363088.8477486,1168331648.5161757,564894572.4214202,467414552.601884,604230330.8774917,549254034.7802628
CYB5B,206710329.3795149,212736807.55825642,30095847.986536,419007586.38409257,46448748.84248532,46448748.84248532,306352288.9031445
CYB5R1,242545884.7239072,758453784.6757144,575822242.7378542,719046332.4963806,300930311.6525336,1123877190.1412857,805942472.250758
CYB5R2,107052478.59417033,126595235.23382944,8203280.235312617,295195486.0945507,238202255.15284926,411381649.67228234,378057614.7966177
CYB5R3,3580633011.0176806,3842165419.3264594,2945188661.199107,4388005194.310545,3312543564.1058855,4365618580.712624,3750198167.7722263
CYBRD1,9886365.954477029,9886365.954477029,9886365.954477029,10311067.677688098,10311067.677688098,10311067.677688098,10311067.677688098
CYC1,3271758787.9347196,5484928085.679404,4531278452.328489,4705869532.016727,4617062861.196409,5821370436.291913,4771562019.011751
CYCS,16194209141.140734,21755398970.84559,18936825276.134068,25933144001.56431,28764234077.763317,24563478701.952854,23586286909.35393
CYFIP2,7107588432.811029,7950819567.934418,6608846657.176059,8863044413.543642,8551317776.478426,9924827393.08771,8947611062.721825
CYLD,21388738.123407923,32432881.045279026,36531366.00987392,318055724.35595787,40114833.42921151,40114833.42921151,40114833.42921151
CYP46A1,9531003.793426232,9531003.793426232,9531003.793426232,14365704.379975535,14365704.379975535,14365704.379975535,14365704.379975535
CYP4X1,19305078.69425811,8887396.35876272,8887396.35876272,19114219.26390466,19114219.26390466,19114219.26390466,19114219.26390466
CYP51A1,42242997.41179203,9381898.374006778,14759746.109046517,11964188.225187287,11964188.225187287,11964188.225187287,11964188.225187287
CYTH1,22056407.836849142,9855350.708110575,9855350.708110575,9753604.02484438,9753604.02484438,9753604.02484438,9753604.02484438
CYTH2;CTC-273B12.7,51414037.66844716,59000884.80837514,8360308.685940955,21706629.547402833,21706629.547402833,21706629.547402833,21706629.547402833
CYTH3,148323010.02889153,172248177.90446454,126464972.29057172,31095714.66176073,266374933.13108602,273930839.3993394,31095714.66176073
D2HGDH,15448798.440495402,87204274.1772894,98181123.61680338,148093110.56805816,113523767.61271998,31448545.45220026,31448545.45220026
DAAM1,60322205.33007157,101736384.30208656,81789589.97408082,622520824.2372499,49799400.405399665,49799400.405399665,49799400.405399665
DAAM2,78598221.90744993,175557984.91736254,130178519.56878011,368779691.6904664,67660934.28842095,303048013.2725336,30765046.638749473
DAB2IP,1025356661.3268776,2919661951.8308153,1612823343.3022528,2785295459.5757966,3883709211.2618647,106614021.81300548,106614021.81300548
DAD1,34827395.56075497,10072968.93986362,10072968.93986362,9699750.547971372,9699750.547971372,9699750.547971372,9699750.547971372
DAG1,584679011.1069707,752905838.5985339,316536163.3583963,364640358.73702914,334513070.4880007,194921017.87712282,260805366.51433218
DAGLA,1156064850.0785341,4278997911.373346,1259929861.3969147,1837908372.1852248,1545653007.2585344,1659904099.8006527,1351342309.164094
DAGLB,14840288.945931023,26043643.77890471,21274317.563338928,19370446.706347626,19370446.706347626,19370446.706347626,19370446.706347626
DAK,565432846.7716371,542112000.6535301,605277107.0179242,534003326.60512924,514469870.79837424,616019123.8230687,619780170.3138402
DAO,249152321.3822315,696807699.1151518,879411734.570662,2216975526.990096,2377823852.237786,3184348796.78613,1054055094.1434144
DAP3,62900076.11026385,104755909.6472238,59412607.211702995,21935390.007926133,380671700.28499275,487824986.27137136,21935390.007926133
DARS,4672400289.84264,4910403274.534987,4064383472.7710643,4295251084.903,4205248697.73892,4620681397.139052,3844097220.3799663
DARS2,23297731.715486504,121317505.39478494,96038933.31702547,24893404.864282027,203825739.32992363,235726186.4539114,128898009.22161534
DAZAP1,908414428.656494,723894471.5609893,793388227.2955027,723426008.5094267,968375862.0840904,845958040.5456291,980470705.6156553
DBI,26178947664.929325,25343272926.04178,21481133843.724632,20385854077.718197,20298447016.605904,22456702379.970005,17783418756.82962
