Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y
DGKQ,16966421.444949128,8935695.878808925,41190227.98003726,64804680.365498416,57371647.19864235,71800003.01846546,15493077.994974457
DGKZ,184009543.77065912,228666944.15202177,107686044.56314023,256000881.1809519,35959139.52109266,35959139.52109266,35959139.52109266
DGUOK,87460554.5010066,9272210.2133233,9272210.2133233,14385504.748041803,447166551.46209544,14385504.748041803,14385504.748041803
DHCR24,21928035.064499706,9900834.479281712,9900834.479281712,10240683.98148487,10240683.98148487,10240683.98148487,10240683.98148487
DHCR7,31594210.33944465,9797563.639643522,9797563.639643522,11703301.36652204,11703301.36652204,11703301.36652204,11703301.36652204
DHRS11,11855228.91023146,11855228.91023146,11855228.91023146,10040671.36069587,10040671.36069587,10040671.36069587,62507601.53392782
DHRS13,9987031.73726025,9987031.73726025,9987031.73726025,10041972.823206348,10041972.823206348,10041972.823206348,10041972.823206348
DHRS2,31161736.126501836,9607464.568526998,9607464.568526998,10342994.198892599,10342994.198892599,10342994.198892599,10342994.198892599
DHRS7,77574518.91495368,228737402.11453396,445642328.1193591,437174471.00364935,496303175.55077934,465976701.9066132,482513634.7073289
DHRS7B,9959354.87568533,9959354.87568533,60161580.11925091,11644080.464563768,28226580.2095776,11644080.464563768,11644080.464563768
DHTKD1,70321980.49842854,85458637.51730862,59426945.60613663,43151650.60698384,43151650.60698384,43151650.60698384,43151650.60698384
DHX15,615184820.8680702,463834756.09222835,673362021.088841,445228358.48127776,520973520.26912785,398135186.7967162,627357035.5653069
DHX29,17359596.880593274,38936959.02265561,39395763.05230909,27699472.08055834,27699472.08055834,27699472.08055834,27699472.08055834
DHX30,353980208.721943,348138369.598651,307785736.8861555,268035615.0211076,207188103.87931687,177503899.21066827,256038346.35163814
DHX36,21060991.39799628,9914453.015616614,9914453.015616614,13352499.076376082,13352499.076376082,13352499.076376082,13352499.076376082
DHX57,10019347.33486861,10019347.33486861,10019347.33486861,12136299.990586273,12136299.990586273,12136299.990586273,12136299.990586273
DHX9,4082174597.875868,3633171792.3296294,4262374172.587828,4034891158.6024594,3647491222.8408513,3346639797.628959,5165058771.768713
DIABLO,569479538.2137356,306828099.32659197,403122144.8878106,662687988.8184304,560063420.4236962,547306442.151396,645510347.3840452
DIAPH1,129931325.0075764,126312572.51956317,142569744.66333985,126412794.93301398,126412794.93301398,126412794.93301398,126412794.93301398
DIAPH2,8855598.505409507,134162703.99013437,8855598.505409507,15335242.324175455,15335242.324175455,15335242.324175455,15335242.324175455
DIP2A,373350332.76618904,271928394.77228713,444769039.33295774,504636224.92801726,472528841.539895,379162582.40195405,441094055.34381366
DIP2B,925730670.2163134,1312261676.7773333,1365156387.592802,1933709648.483652,1198163408.3560333,1273677478.2981708,1998259762.5312495
DIP2C,229163529.1372941,379140948.9129006,145938379.31961635,256426138.08327404,247322667.25077292,183953741.61624745,292083523.2908207
DIRAS1,811596543.1205724,702209874.9259236,595335906.2960631,601834650.8673898,832940108.2380165,850752390.9334145,635266180.7507432
DIRAS2,2064785311.4697971,3062203708.422307,1586981830.8431227,1154164726.7697406,1368802971.7110038,1034567017.0847288,1500046358.4697156
DIS3,10154466.930727454,10154466.930727454,10154466.930727454,9861748.892660614,9861748.892660614,9861748.892660614,9861748.892660614
DIS3L2,74878188.97702959,65434985.543446586,6161660.005665595,65952947.12795666,65952947.12795666,65952947.12795666,65952947.12795666
DKC1,58176675.82716993,7779477.407555619,41093011.0756267,21049395.266846854,21049395.266846854,21049395.266846854,21049395.266846854
DKK3,375095104.84070635,363004893.5022298,549548908.3490382,499220532.51088136,529913498.68351823,378149426.51458836,618499638.885597
DLAT,6317083070.306298,9526085345.574669,10763448121.223791,8107378386.026652,8931416029.995686,7925778743.912514,10679883453.80786
DLD,7151843667.049984,10118657716.680513,10049958437.577873,11456551484.007189,9382921261.943804,10621904108.134384,10953843255.971323
DLG1,1590667715.1774697,2079874933.1898477,1831071048.2781045,1423541350.8576922,655624762.3270979,1386359892.7735503,1272161642.3952444
DLG2,3786883522.1944566,3971644524.036729,3171542817.6641884,2486950105.9970307,2435805915.7974243,3450395754.7737412,3028868459.4994216
DLG3,2188640487.5393896,1648565339.4368706,1020267445.5292212,1350764663.7838693,1703755887.1326869,1618434978.5986242,2016896927.1309962
DLG4,8745585153.396358,11175646383.348583,11357916129.778149,10329679613.447382,9679287978.620853,11028692899.426819,12469102790.207298
