,Gene1,Gene2,ytest,ypredict
109,RIMBP2,GRM3,4.7776074,4.1892200348
110,RIMBP2,IFIH1,1.8720917000000001,3.874317514499997
111,RIMBP2,IGFBP3,6.845114,3.5438666287999974
112,RIMBP2,KCTD12,4.0279202000000005,3.0080429153999995
113,RIMBP2,KCTD16,4.0279202000000005,4.8554608075
114,RIMBP2,KIAA0586,1.5621508,4.3483442409
115,RIMBP2,LIN7A,4.7776074,3.718726865199999
116,RIMBP2,MEMO1,0.8414745000000001,2.971212104699999
117,RIMBP2,MINK1,4.7776074,3.6122658915
118,RIMBP2,NEK9,2.57687,4.4245157054
119,RIMBP2,NSF,4.0279202000000005,4.0257266406999985
120,RIMBP2,OLFM1,4.0279202000000005,3.7577136296999964
121,RIMBP2,PALM,4.6495028,3.9528025060000003
122,RIMBP2,PLCB1,4.7776074,4.462233821699998
123,RIMBP2,PLVAP,2.57687,3.5330120038999993
124,RIMBP2,PPP3CA,5.349235500000001,3.224628061299998
125,RIMBP2,PPP3CC,5.349235500000001,3.5647345784999995
126,RIMBP2,PRDM16,2.9474682999999997,3.659772063200001
127,RIMBP2,QRFPR,1.7923673,5.146085341599998
128,RIMBP2,RAB18,4.0279202000000005,3.9876545571000004
129,RIMBP2,RAB5C,4.0279202000000005,3.6203617808999997
130,RIMBP2,RAB8B,4.0279202000000005,4.0412488531
131,RIMBP2,RAD54L2,0.19393377,3.6301697281000003
132,RIMBP2,RIMS2,4.7776074,4.138000987599997
133,RIMBP2,RORC,2.9474682999999997,3.6155541085
134,RIMBP2,RPH3A,4.7776074,5.187548691000001
135,RIMBP2,RPP25,0.8552738000000001,2.4357711400999995
136,RIMBP2,RTN3,4.0279202000000005,3.909843036699999
137,RIMBP2,S100A11,3.8967822,3.496700028699998
138,RIMBP2,S100A5,0.19393377,3.4908676278999997
139,RIMBP2,SART1,0.8552738000000001,3.728361683699999
140,RIMBP2,SEPSECS,1.6509179,3.411245989899998
141,RIMBP2,SLC16A5,1.7923673,3.5836127912999984
142,RIMBP2,SLC18A2,4.7776074,4.425231263099999
143,RIMBP2,SLC2A14,1.7923673,4.0690757349
144,RIMBP2,SLC32A1,4.7776074,4.284981172699998
145,RIMBP2,SLC9C1,1.7923673,3.969850964900001
146,RIMBP2,STX1B,4.7776074,3.3850583934000014
147,RIMBP2,STX6,4.0279202000000005,3.312148363399999
148,RIMBP2,STX7,4.0279202000000005,4.083900256499999
149,RIMBP2,STXBP5,4.0279202000000005,4.721419503699999
150,RIMBP2,STYX,5.349235500000001,3.3861099779000012
151,RIMBP2,SURF6,0.19393377,3.9334983660999994
152,RIMBP2,SYNGR2,4.0279202000000005,3.831599353299999
153,RIMBP2,SYT2,4.7776074,3.7644626920999995
154,RIMBP2,TACO1,1.6509179,3.711223203999999
155,RIMBP2,TCTE1,0.28639582,3.4541216703999997
156,RIMBP2,TUBA1A,4.0279202000000005,3.871662812899999
157,RIMBP2,U2SURP,0.8552738000000001,4.860655725700001
158,RIMBP2,VDAC1,4.7776074,3.7218115368999998
159,RIMBP2,ZNF516,1.6509179,3.9113764094
160,GABRA4,ABI2,5.581360299999999,5.217818655000002
161,GABRA4,ACTB,4.966724,4.717912523699997
162,GABRA4,ADD1,5.802554,4.642414508000001
163,GABRA4,ADD3,5.802554,3.9408625447000007
164,GABRA4,AGRN,4.2387147,4.469609502600001
165,GABRA4,ANK2,5.897901999999999,6.220220540099997
166,GABRA4,AOC3,3.1981516,3.8341564203999976
167,GABRA4,APOBEC3C,1.8480870999999999,3.8399828145999977
168,GABRA4,ATP2B2,8.019364999999999,5.061709585399998
169,GABRA4,BDKRB1,4.530114,3.9337041399
170,GABRA4,BHLHE23,1.7267327000000001,2.1568831124999988
171,GABRA4,BNC1,1.7267327000000001,4.512132958699999
172,GABRA4,CANT1,2.1516693,4.355452402999998
173,GABRA4,CANX,7.3584538,5.284165211999998
174,GABRA4,CAP2,5.802554,4.329481132700001
175,GABRA4,CDO1,4.2387147,4.1061504052
176,GABRA4,CMTR2,0.5113565,4.174851945799998
177,GABRA4,CNBP,0.8414745000000001,3.5040583241999985
178,GABRA4,CORO1A,5.581360299999999,4.064975025799999
179,GABRA4,DCAF15,1.8480870999999999,3.6829942975999996
180,GABRA4,DEGS1,3.5528617,3.2499985223
181,GABRA4,DPYSL3,5.581360299999999,4.4408527135
182,GABRA4,DXO,2.2746223999999997,4.615393069999998
183,GABRA4,ELF4,1.6277443,5.120905028999999
184,GABRA4,EPHA4,7.3584538,3.875630841200001
185,GABRA4,EXOC3,5.4806256,3.7682552490999983
186,GABRA4,GALNT4,1.8584037,3.8098186830999974
187,GABRA4,GLB1L,0.5113565,3.3846164519
188,GABRA4,GNL3L,2.2746223999999997,3.9943533227
189,GABRA4,GRM3,7.3584538,4.245172779999999
190,GABRA4,IFIH1,2.1516693,4.4083998758
191,GABRA4,IGFBP3,2.1516693,4.0650836310999985
192,GABRA4,KCTD12,5.897901999999999,4.267162282600001
193,GABRA4,KCTD16,5.897901999999999,4.943825592
194,GABRA4,KIAA0586,3.7299695,4.729236137
195,GABRA4,LIN7A,5.897901999999999,4.2967275618
196,GABRA4,MEMO1,1.5464824,3.895646550999999
197,GABRA4,MINK1,5.897901999999999,3.9046801047999975
198,GABRA4,NEK9,1.0102555,4.1910578224
199,GABRA4,NSF,5.802554,4.506071069399997
200,GABRA4,OLFM1,4.0279202000000005,3.809040213700001
201,GABRA4,PALM,8.906891,4.561487750000001
202,GABRA4,PLCB1,8.019364999999999,5.0470526114
203,GABRA4,PLVAP,4.0157146,4.281318111299999
204,GABRA4,PPP3CA,7.0790714999999995,3.5862629019999996
205,GABRA4,PPP3CC,4.355375,3.781758187999998
206,GABRA4,PRDM16,3.036526,4.089020613099998
207,GABRA4,QRFPR,3.9468887,5.277278566
208,GABRA4,RAB18,4.296604,3.8824345688000004
209,GABRA4,RAB5C,4.355375,4.157847945899996
210,GABRA4,RAB8B,4.355375,4.411535313999999
211,GABRA4,RAD54L2,0.5113565,2.8041493
212,GABRA4,RIMS2,7.0790714999999995,5.155463756399999
213,GABRA4,RORC,3.7170660000000004,4.375900569199998
214,GABRA4,RPH3A,4.7776074,4.7894294418
215,GABRA4,RPP25,1.8480870999999999,3.8496335813
216,GABRA4,RTN3,4.0279202000000005,4.5689732557000005
217,GABRA4,S100A11,5.581360299999999,3.9615691273999976
218,GABRA4,S100A5,3.4814648999999998,4.726547950499997
219,GABRA4,SART1,2.0172346,3.9905278610000003
220,GABRA4,SEPSECS,0.8414745000000001,4.3117058768000005
221,GABRA4,SLC16A5,5.897901999999999,3.900431287399998
222,GABRA4,SLC18A2,7.614109,4.482706029999998
223,GABRA4,SLC2A14,4.1844244,4.334352173399999
224,GABRA4,SLC32A1,8.019364999999999,2.8985620359
225,GABRA4,SLC9C1,5.524915,4.2522229599
226,GABRA4,STX1B,7.0790714999999995,4.041261597199998
227,GABRA4,STX6,4.355375,3.8299940177000003
228,GABRA4,STX7,4.355375,4.895301356399998
229,GABRA4,STXBP5,5.980891000000001,4.6136097218000005
230,GABRA4,STYX,2.1516693,3.6444423406
231,GABRA4,SURF6,1.8480870999999999,4.3227082341999985
232,GABRA4,SYNGR2,4.355375,4.6595384083999996
233,GABRA4,SYT2,7.689660000000001,4.404009034399998
234,GABRA4,TACO1,0.8414745000000001,3.594953349699998
235,GABRA4,TCTE1,3.1981516,4.7040403373999995
236,GABRA4,TUBA1A,4.0279202000000005,4.715140913699998
237,GABRA4,U2SURP,1.0102555,4.446005997799998
238,GABRA4,VDAC1,7.769387200000001,4.525683649399998
239,GABRA4,ZNF516,2.2746223999999997,4.373892841399999
240,PPFIA4,ABI2,4.355375,4.656759763799999
241,PPFIA4,ACTB,5.295128,3.789308629899998
242,PPFIA4,ADD1,4.355375,4.117208085400001
243,PPFIA4,ADD3,4.355375,4.749485787699998
244,PPFIA4,AGRN,4.0279202000000005,4.158643426999999
245,PPFIA4,ANK2,4.355375,5.390073726799999
246,PPFIA4,AOC3,4.46229,3.7335332272999993
247,PPFIA4,APOBEC3C,0.99415094,3.7311668606
248,PPFIA4,ATP2B2,5.295128,4.5511179740999985
249,PPFIA4,BDKRB1,3.5214595999999996,3.876921863099999
250,PPFIA4,BHLHE23,0.7090595999999999,2.613298682999999
251,PPFIA4,BNC1,0.7407275,4.172047734699999
252,PPFIA4,CANT1,3.6723127,4.138693406099998
253,PPFIA4,CANX,8.099536,4.484349315399999
254,PPFIA4,CAP2,4.355375,4.262144113799999
255,PPFIA4,CDO1,3.5475802000000005,3.222770520199999
256,PPFIA4,CMTR2,0.7407275,3.567660709299999
257,PPFIA4,CNBP,1.9236118999999998,3.5790958957000005
258,PPFIA4,CORO1A,4.0279202000000005,3.9567018294000014
259,PPFIA4,DCAF15,0.7090595999999999,3.529254006000001
260,PPFIA4,DEGS1,3.6723127,3.4298165369999998
261,PPFIA4,DPYSL3,4.0279202000000005,3.9738376953999985
262,PPFIA4,DXO,2.2746223999999997,4.597742782
263,PPFIA4,ELF4,0.7090595999999999,4.905175507999998
264,PPFIA4,EPHA4,5.295128,3.8952791210999997
265,PPFIA4,EXOC3,5.295128,4.059663162299999
266,PPFIA4,GALNT4,0.99415094,3.180513814
267,PPFIA4,GLB1L,0.99415094,3.7384951478
268,PPFIA4,GNL3L,2.733963,4.412254555799999
269,PPFIA4,GRM3,5.295128,3.8847095607999993
270,PPFIA4,IFIH1,3.6723127,4.257547144799999
271,PPFIA4,IGFBP3,1.5621508,3.8848867457999963
272,PPFIA4,KCTD12,5.295128,3.2533481629999996
273,PPFIA4,KCTD16,5.295128,5.0135678738000005
274,PPFIA4,KIAA0586,3.4814648999999998,4.199093626999999
275,PPFIA4,LIN7A,6.8109660000000005,3.8640777331000002
276,PPFIA4,MEMO1,1.9236118999999998,4.908994115100001
277,PPFIA4,MINK1,4.7776074,4.169255419099998
278,PPFIA4,NEK9,1.9236118999999998,4.1417715172
279,PPFIA4,NSF,4.355375,3.2707171586999992
280,PPFIA4,OLFM1,4.0279202000000005,4.301313087400001
281,PPFIA4,PALM,4.355375,3.918583685200001
282,PPFIA4,PLCB1,4.7776074,5.1253030638000014
283,PPFIA4,PLVAP,4.46229,3.767332079999999
284,PPFIA4,PPP3CA,5.3677316,3.3889023931000004
285,PPFIA4,PPP3CC,5.295128,3.799394211600001
286,PPFIA4,PRDM16,2.2746223999999997,4.060162468600001
287,PPFIA4,QRFPR,1.5621508,4.6026767932
288,PPFIA4,RAB18,4.0279202000000005,4.3699582588
289,PPFIA4,RAB5C,5.295128,4.365496939399998
290,PPFIA4,RAB8B,5.3677316,4.540916375799998
291,PPFIA4,RAD54L2,0.7090595999999999,3.956690889200001
292,PPFIA4,RIMS2,8.099536,4.306079333399998
293,PPFIA4,RORC,1.5621508,3.4053824876999994
294,PPFIA4,RPH3A,6.8109660000000005,4.387829544600001
295,PPFIA4,RPP25,0.7090595999999999,3.6323382860000004
296,PPFIA4,RTN3,4.0279202000000005,3.6706646462000014
297,PPFIA4,S100A11,3.6723127,3.704650480199997
298,PPFIA4,S100A5,3.4814648999999998,4.048736362599999
299,PPFIA4,SART1,1.9236118999999998,4.003223101399997
300,PPFIA4,SEPSECS,1.9236118999999998,4.0921614059
301,PPFIA4,SLC16A5,5.8581314,3.832411146800001
302,PPFIA4,SLC18A2,6.8109660000000005,3.7471542572
303,PPFIA4,SLC2A14,2.775548,4.455846731499998
304,PPFIA4,SLC32A1,8.099536,3.1504989222999984
305,PPFIA4,SLC9C1,3.5214595999999996,4.3898518173999985
306,PPFIA4,STX1B,8.099536,4.251783904300001
307,PPFIA4,STX6,5.295128,3.7975473277000003
308,PPFIA4,STX7,5.295128,4.011157901300001
309,PPFIA4,STXBP5,5.295128,4.492560778299999
310,PPFIA4,STYX,3.1144257,4.084532771199999
311,PPFIA4,SURF6,1.9236118999999998,4.206411191999997
312,PPFIA4,SYNGR2,5.295128,4.1701559011999985
313,PPFIA4,SYT2,6.8109660000000005,3.5757127076999984
314,PPFIA4,TACO1,0.99415094,3.2319201330000014
315,PPFIA4,TCTE1,1.5464824,3.4441313183999993
316,PPFIA4,TUBA1A,4.0279202000000005,4.3543108126
317,PPFIA4,U2SURP,0.7090595999999999,4.1497837972000005
318,PPFIA4,VDAC1,5.295128,4.377659920300001
319,PPFIA4,ZNF516,2.2746223999999997,4.293170668400001
320,NLGN1,ABI2,10.058894,4.909085962000001
321,NLGN1,ACTB,8.395928,5.6422259630000005
322,NLGN1,ADD1,7.8537793,5.023943450000001
323,NLGN1,ADD3,5.9068904,4.255085062999999
324,NLGN1,AGRN,9.321928,4.585342422999999
325,NLGN1,ANK2,6.836500999999999,5.857198157
326,NLGN1,AOC3,6.5423183,5.806279717
327,NLGN1,APOBEC3C,2.0461139999999998,5.636242616200002
328,NLGN1,ATP2B2,7.836500999999999,4.326872639399999
329,NLGN1,BDKRB1,6.0439434,6.310572829999999
330,NLGN1,BHLHE23,3.8461947,4.0082792061999974
331,NLGN1,BNC1,2.222142,6.086916926000003
332,NLGN1,CANT1,4.5976415,5.117879054000002
333,NLGN1,CANX,8.395928,4.438920859000002
334,NLGN1,CAP2,5.9068904,4.428515118
335,NLGN1,CDO1,3.5475802000000005,5.525332340099998
336,NLGN1,CMTR2,0.81757253,5.066822854000001
337,NLGN1,CNBP,2.1098776000000004,4.5221229233999996
338,NLGN1,CORO1A,5.884523000000001,5.266723830899999
339,NLGN1,DCAF15,1.8480870999999999,5.458285540600001
340,NLGN1,DEGS1,4.5976415,5.197125514
341,NLGN1,DPYSL3,9.321928,4.463493868400001
342,NLGN1,DXO,2.2746223999999997,5.005594989000001
343,NLGN1,ELF4,2.222142,5.385562806699997
344,NLGN1,EPHA4,9.099536,5.327547718199997
345,NLGN1,EXOC3,6.0790714999999995,5.7550174954
346,NLGN1,GALNT4,3.6224133999999997,5.335278356600003
347,NLGN1,GLB1L,0.99415094,5.267246859400001
348,NLGN1,GNL3L,4.813077,5.3126221739999995
349,NLGN1,GRM3,8.120295,4.6959839234
350,NLGN1,IFIH1,5.632629,5.2934477322
351,NLGN1,IGFBP3,4.3507676,6.033597674
352,NLGN1,KCTD12,5.897901999999999,5.546544420399998
353,NLGN1,KCTD16,5.897901999999999,6.296018526399998
354,NLGN1,KIAA0586,5.1307864,5.0931598292999976
355,NLGN1,LIN7A,6.971431,5.9940828137
356,NLGN1,MEMO1,2.8434956000000002,5.585387828
357,NLGN1,MINK1,9.584963,4.279891975499999
358,NLGN1,NEK9,4.427919,4.1185672738
359,NLGN1,NSF,9.099536,4.906680624
360,NLGN1,OLFM1,11.421464,6.005533601700002
361,NLGN1,PALM,9.321928,5.0842234422
362,NLGN1,PLCB1,10.906891,4.390307277200001
363,NLGN1,PLVAP,4.46229,5.869212266999998
364,NLGN1,PPP3CA,10.321928,5.027350940399999
365,NLGN1,PPP3CC,11.421464,5.665778680800002
366,NLGN1,PRDM16,4.3507676,4.385842390099999
367,NLGN1,QRFPR,3.7170660000000004,5.245154670600001
368,NLGN1,RAB18,4.5976415,4.467248701799999
369,NLGN1,RAB5C,6.599462,6.220906427
370,NLGN1,RAB8B,7.8537793,6.190044487999999
371,NLGN1,RAD54L2,0.81757253,4.862658741599999
372,NLGN1,RIMS2,9.473931,4.472505666999998
373,NLGN1,RORC,10.1413555,4.801894313400002
374,NLGN1,RPH3A,6.8109660000000005,5.657822518600001
375,NLGN1,RPP25,1.8480870999999999,6.258286369800001
376,NLGN1,RTN3,4.0279202000000005,4.990226978999998
377,NLGN1,S100A11,5.295128,5.665344413800002
378,NLGN1,S100A5,4.5440702,5.684193343999999
379,NLGN1,SART1,4.5546265,4.876404329399999
380,NLGN1,SEPSECS,0.99415094,5.113606595799997
381,NLGN1,SLC16A5,3.5985515,5.4562168898
382,NLGN1,SLC18A2,6.8109660000000005,5.688020365800003
383,NLGN1,SLC2A14,3.5985515,5.663010107800002
384,NLGN1,SLC32A1,6.8109660000000005,4.448009667899998
385,NLGN1,SLC9C1,4.5885739999999995,5.5722128138
386,NLGN1,STX1B,9.769387,4.9151568928
387,NLGN1,STX6,5.295128,5.965389270200001
388,NLGN1,STX7,10.906891,4.985515380399995
389,NLGN1,STXBP5,7.7858753,4.878583933000001
390,NLGN1,STYX,4.7858753,5.533160921
391,NLGN1,SURF6,2.5854135,5.839153950000001
392,NLGN1,SYNGR2,5.295128,4.931128939999999
393,NLGN1,SYT2,8.395928,6.176646245400002
394,NLGN1,TACO1,0.99415094,6.046539409400001
395,NLGN1,TCTE1,3.1981516,5.828549019200002
396,NLGN1,TUBA1A,6.4672675,4.581045209100001
397,NLGN1,U2SURP,1.0102555,4.506712895899998
398,NLGN1,VDAC1,5.295128,4.787705701399998
399,NLGN1,ZNF516,3.4949559999999997,5.208815429299998
400,SYT7,ABI2,5.0242476,5.033492286799997
401,SYT7,ACTB,8.395928,4.338551908599999
402,SYT7,ADD1,7.8537793,3.508894828099999
403,SYT7,ADD3,6.592194,4.0044506651
404,SYT7,AGRN,5.104697,4.988680361399999
405,SYT7,ANK2,7.6742296,4.370475733499998
406,SYT7,AOC3,4.7714376,4.8338523561999995
407,SYT7,APOBEC3C,2.2797215,5.1816132117
408,SYT7,ATP2B2,8.019364999999999,4.429146588699998
409,SYT7,BDKRB1,4.834356,5.627633300399999
410,SYT7,BHLHE23,0.8414745000000001,2.506463737
411,SYT7,BNC1,2.2078387999999998,4.522240354
412,SYT7,CANT1,4.7714376,4.489938741100001
413,SYT7,CANX,8.395928,5.210506719399999
414,SYT7,CAP2,5.802554,3.794267266300001
415,SYT7,CDO1,4.2387147,5.541632164000001
416,SYT7,CMTR2,0.81757253,5.083059971399997
417,SYT7,CNBP,2.2078387999999998,3.8332693678000025
418,SYT7,CORO1A,10.528379,4.392126128999999
419,SYT7,DCAF15,0.7090595999999999,3.5474745947999993
420,SYT7,DEGS1,4.65139,5.176092171999999
421,SYT7,DPYSL3,6.5008984000000005,4.953405063999998
422,SYT7,DXO,2.2746223999999997,5.006936387999997
423,SYT7,ELF4,2.2797215,4.090692955700002
424,SYT7,EPHA4,7.980891000000001,4.811385147999999
425,SYT7,EXOC3,7.460634,4.281085273400001
426,SYT7,GALNT4,3.215496,4.547462562999998
427,SYT7,GLB1L,4.6457357,4.174250005699999
428,SYT7,GNL3L,4.4409160000000005,3.6986800777999997
429,SYT7,GRM3,7.980891000000001,5.386358052899999
430,SYT7,IFIH1,5.632629,5.131705615399999
431,SYT7,IGFBP3,3.4287275999999998,5.169214327999998
432,SYT7,KCTD12,6.8889685,4.995533426999999
433,SYT7,KCTD16,6.8889685,5.210643748400002
434,SYT7,KIAA0586,4.7190437,3.6656220451999997
435,SYT7,LIN7A,6.971431,4.5663128177
436,SYT7,MEMO1,2.8434956000000002,5.450638319099999
437,SYT7,MINK1,5.802554,3.3332497627999977
438,SYT7,NEK9,5.5077195,3.509640140799998
439,SYT7,NSF,8.079072,4.8017564567000015
440,SYT7,OLFM1,6.0892672999999995,4.6637359907
441,SYT7,PALM,5.802554,4.9089408667
442,SYT7,PLCB1,8.079072,5.102109598399999
443,SYT7,PLVAP,4.0157146,5.497733456299999
444,SYT7,PPP3CA,8.1413555,4.269149878
445,SYT7,PPP3CC,9.980891,4.419894938099999
446,SYT7,PRDM16,2.647618,3.8451395671999995
447,SYT7,QRFPR,1.8584037,5.086868340999998
448,SYT7,RAB18,5.5077195,4.579203283799999
449,SYT7,RAB5C,7.473931299999999,5.597200524999998
450,SYT7,RAB8B,8.321928,5.372706168699999
451,SYT7,RAD54L2,2.7910666,2.573346098899999
452,SYT7,RIMS2,10.228819,4.886408949799997
453,SYT7,RORC,4.7269816,4.828469930000001
454,SYT7,RPH3A,8.473931,4.513122273399999
455,SYT7,RPP25,1.0557662,4.324210977999999
456,SYT7,RTN3,5.5077195,4.6963888624
457,SYT7,S100A11,4.7714376,5.048707405799999
458,SYT7,S100A5,5.283375,5.049780808
459,SYT7,SART1,2.6906297,3.7975831912999984
460,SYT7,SEPSECS,1.9236118999999998,5.113183898399999
461,SYT7,SLC16A5,3.5528617,4.590378947800002
462,SYT7,SLC18A2,8.500898,5.248796094
463,SYT7,SLC2A14,2.775548,4.533075868999998
464,SYT7,SLC32A1,8.019364999999999,3.1699757711999985
465,SYT7,SLC9C1,4.5885739999999995,4.7060710854
466,SYT7,STX1B,10.228819,4.555567631399997
467,SYT7,STX6,8.079072,5.217089231599999
468,SYT7,STX7,8.079072,4.444808107300001
469,SYT7,STXBP5,8.079072,4.084214145599998
470,SYT7,STYX,3.3825448,4.594553575199998
471,SYT7,SURF6,2.5854135,5.486966622000002
472,SYT7,SYNGR2,7.473931299999999,4.520231969400001
473,SYT7,SYT2,10.228819,8.840338074000002
474,SYT7,TACO1,0.99415094,5.6044382407
475,SYT7,TCTE1,3.1981516,5.630960854999999
476,SYT7,TUBA1A,4.8004584,4.5390890924
477,SYT7,U2SURP,1.0557662,4.597975757999999
478,SYT7,VDAC1,6.6214886,4.449387896899998
479,SYT7,ZNF516,2.647618,4.434165855099998
480,STXBP1,ABI2,5.4907265,4.6482644623
481,STXBP1,ACTB,8.321928,4.694562844399999
482,STXBP1,ADD1,7.1953955,4.482767244699999
483,STXBP1,ADD3,7.1953955,5.0847121608000005
484,STXBP1,AGRN,6.104697,5.227059585399998
485,STXBP1,ANK2,6.794190400000001,5.551680541999999
486,STXBP1,AOC3,3.7889879,5.452933263000003
