,Gene1,Gene2,ytest,ypredict
174,PPFIA4,DDX56,0.66669554,3.496381700899999
175,PPFIA4,DLG3,4.7776074,5.045582496
176,PPFIA4,DLGAP1,4.7776074,4.517816118199999
177,PPFIA4,DLGAP2,4.7776074,5.363965974299999
178,PPFIA4,EMILIN3,0.7407275,2.8453322630000004
179,PPFIA4,EP300,2.2746223999999997,4.779713724799998
180,PPFIA4,GABRA4,4.97379,3.9923268399
181,PPFIA4,GAP43,4.355375,3.0561255098
182,PPFIA4,GPX2,1.9236118999999998,4.092581667999999
183,PPFIA4,GRB14,1.9236118999999998,3.7442080353999994
184,PPFIA4,GRIN2A,5.806754,5.0049319964
185,PPFIA4,HLA-DRB1,4.46229,3.7117074935999983
186,PPFIA4,HSD11B2,2.2746223999999997,3.9833158352
187,PPFIA4,IL17RA,3.6723127,4.3578829714000005
188,PPFIA4,KCNA2,5.295128,4.324494095099999
189,PPFIA4,KCNG1,3.5214595999999996,3.5097948448000005
190,PPFIA4,KDM4B,0.4154383,4.0908716311
191,PPFIA4,KLF9,1.9236118999999998,3.442811972999998
192,PPFIA4,KRTAP19-7,1.9236118999999998,1.9796013944000008
193,PPFIA4,LRRC7,4.355375,5.123411383700001
194,PPFIA4,MAP2,4.355375,4.058573037799999
195,PPFIA4,MAPT,4.7776074,4.497525169
196,PPFIA4,MTR,1.9236118999999998,4.0878309318
197,PPFIA4,MYH7B,0.99415094,3.681549144099998
198,PPFIA4,NAA38,0.99415094,3.8481895970000006
199,PPFIA4,NAPA,6.8109660000000005,4.597668807199996
200,PPFIA4,NRGN,4.7776074,4.1541010370999985
201,PPFIA4,OGG1,0.99415094,4.030857766999998
202,PPFIA4,PANK4,0.7407275,3.9837602868000004
203,PPFIA4,PBRM1,0.7090595999999999,4.707296061400002
204,PPFIA4,PCDH12,0.35912848,3.8479491627999987
205,PPFIA4,PEBP1,5.806754,3.928804527799999
206,PPFIA4,PICALM,5.295128,5.151921479999999
207,PPFIA4,PLCH1,3.5214595999999996,3.953563116199998
208,PPFIA4,POLR2I,1.5621508,4.081706697400001
209,PPFIA4,PPP2R1A,4.0279202000000005,3.4244037578999977
210,PPFIA4,PRKAR2B,4.7776074,2.858117783999999
211,PPFIA4,PRX,0.7407275,3.8032304226000004
212,PPFIA4,PURA,4.355375,3.9086099251999995
213,PPFIA4,RAB21,4.0279202000000005,4.051691209999999
214,PPFIA4,RAB5A,6.8109660000000005,4.312747210199999
215,PPFIA4,RGS22,1.5621508,4.127664674400002
216,PPFIA4,RNF20,1.5464824,3.4971311658999986
217,PPFIA4,RPS18,4.355375,3.7310935441999984
218,PPFIA4,RTN4,4.355375,3.401664627199998
219,PPFIA4,SCN2A,5.295128,3.9182576499000006
220,PPFIA4,SEC62,3.1144257,3.1665421382000005
221,PPFIA4,SEMA6C,2.2746223999999997,4.147620348399999
222,PPFIA4,SLAMF1,4.46229,2.8335723052999993
223,PPFIA4,SLC6A17,7.0689473,2.9458222973
224,PPFIA4,SMG1,3.1144257,5.101817893999998
225,PPFIA4,SPTBN1,4.355375,3.259828357500001
226,PPFIA4,SPTBN2,5.295128,3.855218689
227,PPFIA4,SV2B,6.157356299999999,4.5456505344
228,PPFIA4,SYNGR3,5.295128,4.553481581
229,PPFIA4,SYNJ1,6.8109660000000005,3.6492428813
230,PPFIA4,SYP,8.099536,4.0410230480000005
231,PPFIA4,SYT7,6.8109660000000005,3.535820659799997
232,PPFIA4,TBC1D15,3.1144257,3.5873320845999994
233,PPFIA4,TMX2,2.2746223999999997,4.1792744524000005
234,PPFIA4,TRIM27,3.6723127,4.321583479199998
235,PPFIA4,UBE2M,1.9236118999999998,4.049757593200002
236,PPFIA4,UBE2Q1,5.3677316,3.777524833400002
237,PPFIA4,WDR7,5.295128,4.5759687184999995
238,PPFIA4,ZFP62,0.66669554,4.213604824999998
239,PPFIA4,ZNF644,0.66669554,4.6328201753
240,NLGN1,ANXA1,6.460634,4.187035202700001
241,NLGN1,ARHGEF1,3.5353317000000004,4.881136708800001
242,NLGN1,ATP6V1B1,6.5423183,4.274399456900001
243,NLGN1,C1QBP,6.0193653,5.3398153354
244,NLGN1,CAMK2B,8.943417,4.4766540600999996
245,NLGN1,CD3G,6.666576400000001,4.954787796500001
246,NLGN1,CDC42,9.321928,5.7119821157
247,NLGN1,CDH10,8.643856,5.275795775500001
248,NLGN1,CENPI,3.3677318,5.477257667600002
249,NLGN1,CEP78,5.1307864,6.1124002098000005
250,NLGN1,CHST6,3.6224133999999997,5.544213447699998
251,NLGN1,CNTN2,10.643856,4.850531011099999
252,NLGN1,CTBP1,5.7734914,5.086101076899997
253,NLGN1,DBNL,8.836501,4.451671748799999
254,NLGN1,DDX56,6.1681230000000005,5.622578149700001
255,NLGN1,DLG3,9.274622,4.691031825599998
256,NLGN1,DLGAP1,5.9068904,4.283569572000001
257,NLGN1,DLGAP2,5.9068904,4.826713504499999
258,NLGN1,EMILIN3,3.7889879,5.872792062400001
259,NLGN1,EP300,6.5353317,5.785965837999999
260,NLGN1,GABRA4,8.736965,5.155308400399997
261,NLGN1,GAP43,9.769387,5.2946592409
262,NLGN1,GPX2,2.5944613999999997,5.838694389600002
263,NLGN1,GRB14,3.8461947,4.8431945304
264,NLGN1,GRIN2A,10.769387,5.548514031399998
265,NLGN1,HLA-DRB1,6.0439434,4.637259738400004
266,NLGN1,HSD11B2,3.17693,4.782836264799998
267,NLGN1,IL17RA,5.632629,4.744031248999998
268,NLGN1,KCNA2,9.906891,5.921163503199999
269,NLGN1,KCNG1,6.836500999999999,5.264671618300001
270,NLGN1,KDM4B,2.3313512999999997,5.1653233114
271,NLGN1,KLF9,6.5353317,5.441571159200004
272,NLGN1,KRTAP19-7,2.222142,2.8333472374000013
273,NLGN1,LRRC7,9.184424,4.269738307399998
274,NLGN1,MAP2,10.769387,4.559923057800001
275,NLGN1,MAPT,10.906891,4.677213851399998
276,NLGN1,MTR,6.4672675,5.679105575800003
277,NLGN1,MYH7B,1.8480870999999999,4.807740991699998
278,NLGN1,NAA38,2.0461139999999998,5.000724671799998
279,NLGN1,NAPA,7.8889685,6.217137825
280,NLGN1,NRGN,7.802554,4.864498492999998
281,NLGN1,OGG1,6.658963000000001,5.2452031556
282,NLGN1,PANK4,0.7407275,5.7528367358
283,NLGN1,PBRM1,3.1453393,4.933298525199999
284,NLGN1,PCDH12,8.643856,3.9086583808000013
285,NLGN1,PEBP1,7.0,4.518103611600002
286,NLGN1,PICALM,8.395928,5.990749942700001
287,NLGN1,PLCH1,4.5043050000000004,5.2345803717
288,NLGN1,POLR2I,2.6523345000000003,5.995704511999999
289,NLGN1,PPP2R1A,5.7734914,5.4169340986
290,NLGN1,PRKAR2B,9.099536,4.661972818
291,NLGN1,PRX,3.8967822,5.353629332799996
292,NLGN1,PURA,6.0790714999999995,5.231456829699999
293,NLGN1,RAB21,8.162728999999999,6.668002865699999
294,NLGN1,RAB5A,8.769387,5.587274314699996
295,NLGN1,RGS22,2.5701609,4.471347761
296,NLGN1,RNF20,4.0254707000000005,5.206729103399999
297,NLGN1,RPS18,5.9068904,5.157200432400001
298,NLGN1,RTN4,7.6438559999999995,4.877916376000001
299,NLGN1,SCN2A,6.9526944,5.146610877399997
300,NLGN1,SEC62,5.5077195,5.184622403799999
301,NLGN1,SEMA6C,7.6438559999999995,4.643465149800002
302,NLGN1,SLAMF1,4.46229,4.597209352199999
303,NLGN1,SLC6A17,6.157356299999999,5.642951873000004
304,NLGN1,SMG1,6.0790714999999995,5.881841948
305,NLGN1,SPTBN1,9.321928,5.033858273399997
306,NLGN1,SPTBN2,8.614109,5.449001849799998
307,NLGN1,SV2B,6.157356299999999,5.5532085596
308,NLGN1,SYNGR3,6.184424400000001,5.700455692999998
309,NLGN1,SYNJ1,8.395928,5.045871971399999
310,NLGN1,SYP,8.614109,5.242695319699999
311,NLGN1,SYT7,10.906891,5.431922719999997
312,NLGN1,TBC1D15,4.035293,5.543324880399999
313,NLGN1,TMX2,2.2746223999999997,6.077325155999997
314,NLGN1,TRIM27,5.2175913000000005,5.678270821999999
315,NLGN1,UBE2M,1.8600395,5.830167274999999
316,NLGN1,UBE2Q1,7.556392999999999,5.8378418164
317,NLGN1,WDR7,5.295128,5.460004514200001
318,NLGN1,ZFP62,0.8414745000000001,5.383971036199999
319,NLGN1,ZNF644,0.8414745000000001,5.168728128200001
320,RAB5C,ANXA1,7.0689473,4.5816126597
321,RAB5C,ARHGEF1,5.437656,4.446898424599999
322,RAB5C,ATP6V1B1,7.473931299999999,3.5071407676999975
323,RAB5C,C1QBP,5.295128,3.8046942507999986
324,RAB5C,CAMK2B,6.0242476,4.128700431399999
325,RAB5C,CD3G,4.65139,4.043500190499998
326,RAB5C,CDC42,5.9068904,9.313910596
327,RAB5C,CDH10,5.295128,4.149021846399999
328,RAB5C,CENPI,2.1871595,3.9038885596
329,RAB5C,CEP78,2.733963,3.2866670037000016
330,RAB5C,CHST6,3.215496,3.842498920299999
331,RAB5C,CNTN2,6.802554,5.063253434899999
332,RAB5C,CTBP1,5.295128,4.541147053100001
333,RAB5C,DBNL,5.802554,4.318055278
334,RAB5C,DDX56,4.4573293,3.928579116799998
335,RAB5C,DLG3,4.355375,4.757628646000001
336,RAB5C,DLGAP1,4.355375,4.2670450198
337,RAB5C,DLGAP2,4.355375,4.1028181789
338,RAB5C,EMILIN3,2.4499202,4.703896849700001
339,RAB5C,EP300,3.914802,4.532206832199998
340,RAB5C,GABRA4,4.355375,3.7287940129
341,RAB5C,GAP43,4.355375,4.8335877705
342,RAB5C,GPX2,1.7359641,5.2088932136
343,RAB5C,GRB14,5.3523016,4.20664734
344,RAB5C,GRIN2A,6.6214886,4.339112222200002
345,RAB5C,HLA-DRB1,6.528379,4.517612641099999
346,RAB5C,HSD11B2,3.1701505,3.9168411174999984
347,RAB5C,IL17RA,3.7520726000000004,4.2724482246
348,RAB5C,KCNA2,5.295128,3.7360530463
349,RAB5C,KCNG1,3.4062479,3.8555323543
350,RAB5C,KDM4B,1.7359641,5.112381638999997
351,RAB5C,KLF9,1.7923673,4.174497492299999
352,RAB5C,KRTAP19-7,2.1871595,2.049328859300002
353,RAB5C,LRRC7,5.3069777,4.092301918999997
354,RAB5C,MAP2,5.206451,5.028574950399997
355,RAB5C,MAPT,4.8956633,4.2896460644
356,RAB5C,MTR,2.9296107000000005,5.047540697299999
357,RAB5C,MYH7B,4.4573293,4.708646422399999
358,RAB5C,NAA38,0.99415094,4.2591887913000015
359,RAB5C,NAPA,5.5741825,4.721671916800002
360,RAB5C,NRGN,6.528379,3.5802709908000003
361,RAB5C,OGG1,2.9074543,4.839809732399998
362,RAB5C,PANK4,3.3975115,4.089294006299999
363,RAB5C,PBRM1,4.4573293,4.6664188410000005
364,RAB5C,PCDH12,3.1823769,4.250904098800001
365,RAB5C,PEBP1,6.6214886,4.435279066799999
366,RAB5C,PICALM,6.6214886,4.490870507
367,RAB5C,PLCH1,3.1144257,4.0891627229999985
368,RAB5C,POLR2I,2.1871595,3.459993244199999
369,RAB5C,PPP2R1A,4.0279202000000005,3.72313959
370,RAB5C,PRKAR2B,4.355375,3.5468768976000002
371,RAB5C,PRX,1.7923673,4.411994015800001
372,RAB5C,PURA,4.355375,4.796429140799999
373,RAB5C,RAB21,8.274622,7.952197976000004
374,RAB5C,RAB5A,10.321928,8.684883166000006
375,RAB5C,RGS22,1.6687248,4.820958111600001
376,RAB5C,RNF20,2.9981978,3.9099330670999977
377,RAB5C,RPS18,4.355375,4.158907705800001
378,RAB5C,RTN4,5.65139,4.2623082488
379,RAB5C,SCN2A,5.295128,5.754878540399999
380,RAB5C,SEC62,5.65139,3.9632781664000003
381,RAB5C,SEMA6C,2.9981978,4.0476966168
382,RAB5C,SLAMF1,5.14401,3.4952287054999993
383,RAB5C,SLC6A17,8.614109,4.2091137342666665
384,RAB5C,SMG1,4.035293,4.969455533599999
385,RAB5C,SPTBN1,4.355375,4.886467996999998
386,RAB5C,SPTBN2,5.295128,4.384746750799999
387,RAB5C,SV2B,7.473931299999999,3.613039750000001
388,RAB5C,SYNGR3,7.473931299999999,4.4178280046
389,RAB5C,SYNJ1,5.295128,3.7037950483999986
390,RAB5C,SYP,8.614109,4.032962660500001
391,RAB5C,SYT7,7.473931299999999,4.338338708599999
392,RAB5C,TBC1D15,4.035293,3.574147542300001
393,RAB5C,TMX2,1.8141333999999998,4.090237909100001
394,RAB5C,TRIM27,5.802554,4.3628770874
395,RAB5C,UBE2M,3.3975115,4.1270773124
396,RAB5C,UBE2Q1,3.6723127,3.823498275899998
397,RAB5C,WDR7,6.6214886,5.308180017399998
398,RAB5C,ZFP62,1.6860286,4.429983222799999
399,RAB5C,ZNF644,1.6860286,4.027855372699998
400,STXBP1,ANXA1,9.321928,5.156315423199996
401,STXBP1,ARHGEF1,3.6599126,4.0172787037
402,STXBP1,ATP6V1B1,5.295128,3.9098767650000004
403,STXBP1,C1QBP,8.099536,4.816029361599998
404,STXBP1,CAMK2B,6.777607400000001,5.121804923000001
405,STXBP1,CD3G,4.427919,5.378765736
406,STXBP1,CDC42,7.1953955,6.381353708000002
407,STXBP1,CDH10,9.321928,4.828793835399999
408,STXBP1,CENPI,4.845114,4.063942544699999
409,STXBP1,CEP78,6.802554,3.4769104383999996
410,STXBP1,CHST6,2.1098776000000004,5.4574692570000005
411,STXBP1,CNTN2,6.721024000000001,4.459657858399998
412,STXBP1,CTBP1,8.099536,4.039836491899999
413,STXBP1,DBNL,5.1681230000000005,4.505514504899999
414,STXBP1,DDX56,4.3234315,4.156873361399999
415,STXBP1,DLG3,5.7734914,4.228934165300001
416,STXBP1,DLGAP1,5.4806256,5.7164679194
417,STXBP1,DLGAP2,5.4806256,4.3512033816999995
418,STXBP1,EMILIN3,3.7889879,4.809506910299999
419,STXBP1,EP300,7.1953955,5.082642697999998
420,STXBP1,GABRA4,8.736965,5.027030106399998
421,STXBP1,GAP43,5.3677316,5.4506943219999995
422,STXBP1,GPX2,2.5944613999999997,5.475487617300001
423,STXBP1,GRB14,4.902389,4.4126229507
424,STXBP1,GRIN2A,6.8889685,5.322701055199998
425,STXBP1,HLA-DRB1,6.777607400000001,5.175013647999999
426,STXBP1,HSD11B2,5.260152,5.588980056000001
427,STXBP1,IL17RA,5.632629,5.403517493399999
428,STXBP1,KCNA2,7.628906,4.600183552399998
429,STXBP1,KCNG1,4.834356,5.044555067300001
430,STXBP1,KDM4B,2.4560916,4.9813150034000016
431,STXBP1,KLF9,4.3975115,5.113703984
432,STXBP1,KRTAP19-7,3.1446747999999998,2.906068902400003
433,STXBP1,LRRC7,6.2458253,3.9878945011999973
434,STXBP1,MAP2,7.802554,5.0831986284
435,STXBP1,MAPT,9.370838000000001,4.6020255518000015
436,STXBP1,MTR,5.2458253,4.491942916099998
437,STXBP1,MYH7B,3.1446747999999998,5.0009717985
438,STXBP1,NAA38,4.4556794,4.251964150799998
439,STXBP1,NAPA,11.421464,5.255978297000001
440,STXBP1,NRGN,6.827939,4.811621993999998
441,STXBP1,OGG1,7.251538799999999,4.398069452199998
442,STXBP1,PANK4,1.6860286,3.5769482345000005
443,STXBP1,PBRM1,3.1453393,4.0242552594
444,STXBP1,PCDH12,4.845114,5.402732299000002
445,STXBP1,PEBP1,6.104697,5.107037317999999
446,STXBP1,PICALM,10.643856,4.517863897300001
447,STXBP1,PLCH1,3.5214595999999996,4.64546491
448,STXBP1,POLR2I,3.575078,4.874816532700001
449,STXBP1,PPP2R1A,6.802554,4.947156296999998
450,STXBP1,PRKAR2B,6.802554,4.960513151
451,STXBP1,PRX,3.036526,5.506927817000002
452,STXBP1,PURA,5.7734914,6.3417841290000005
453,STXBP1,RAB21,6.5214596,6.724687607000001
454,STXBP1,RAB5A,7.8889685,5.845253080000003
455,STXBP1,RGS22,3.8603122,5.113341524799999
456,STXBP1,RNF20,3.936497,5.575461519000002
457,STXBP1,RPS18,4.966724,4.090160137800001
458,STXBP1,RTN4,6.794190400000001,4.254299700399998
459,STXBP1,SCN2A,6.8889685,5.038656538999998
460,STXBP1,SEC62,4.966724,4.847001364400001
461,STXBP1,SEMA6C,5.3677316,4.2283396714000006
462,STXBP1,SLAMF1,5.14401,4.7138168670999985
463,STXBP1,SLC6A17,7.0689473,5.470985469999999
464,STXBP1,SMG1,3.936497,5.637623929
465,STXBP1,SPTBN1,7.1953955,4.918197365099997
466,STXBP1,SPTBN2,7.1953955,4.4090802331999965
467,STXBP1,SV2B,6.157356299999999,5.2562783999999985
468,STXBP1,SYNGR3,7.5008984,4.7721144313999995
469,STXBP1,SYNJ1,10.058894,5.0584278199999995
470,STXBP1,SYP,10.643856,5.004674272999999
471,STXBP1,SYT7,10.906891,4.991192856299999
472,STXBP1,TBC1D15,3.3825448,4.663754548300001
473,STXBP1,TMX2,2.2746223999999997,5.420399731999997
474,STXBP1,TRIM27,5.4907265,5.1224977704
475,STXBP1,UBE2M,6.5423183,4.66257451
476,STXBP1,UBE2Q1,5.3677316,4.196465160300001
477,STXBP1,WDR7,5.295128,4.9576000126999995
478,STXBP1,ZFP62,2.240134,4.9933151323999985
479,STXBP1,ZNF644,2.240134,4.592343374
480,AGRN,ANXA1,5.749038,5.160879034
481,AGRN,ARHGEF1,5.581360299999999,4.8142837819999995
482,AGRN,ATP6V1B1,5.104697,4.196647761699998
483,AGRN,C1QBP,6.592194,4.417521986999998
484,AGRN,CAMK2B,6.4672675,4.8214568667999975
485,AGRN,CD3G,4.427919,5.028897338999998
