,Threshold,True_Positives,False_Positives
0,6.9184788802805,0.0,0.0
1,5.9184788802805,0.0013245033112582781,0.0
2,5.7428975237555,0.0013245033112582781,0.00020147073637554144
3,5.7351734834632495,0.0026490066225165563,0.00020147073637554144
4,5.705145374514749,0.0026490066225165563,0.0003022061045633122
5,5.694782966540498,0.003973509933774834,0.0003022061045633122
6,5.366306520907499,0.003973509933774834,0.0026191195728820387
7,5.364805900937999,0.005298013245033113,0.0026191195728820387
8,5.3506799355595,0.005298013245033113,0.002921325677445351
9,5.350520375867332,0.006622516556291391,0.002921325677445351
10,5.349945722074499,0.006622516556291391,0.0030220610456331218
11,5.321781108090501,0.009271523178807948,0.0030220610456331218
12,5.29335026582675,0.009271523178807948,0.0035257378865719753
13,5.2926564481810825,0.010596026490066225,0.0035257378865719753
14,5.2907154112914165,0.010596026490066225,0.003626473254759746
15,5.285153292179285,0.013245033112582781,0.003626473254759746
16,5.258215984132999,0.013245033112582781,0.004633826936637453
17,5.25743595514675,0.01456953642384106,0.004633826936637453
18,5.2401395607615,0.01456953642384106,0.005439709882139619
19,5.238015925752166,0.015894039735099338,0.005439709882139619
20,5.214412863256055,0.015894039735099338,0.006245592827641785
21,5.2134286255135,0.017218543046357615,0.006245592827641785
22,5.206015248520999,0.017218543046357615,0.0065477989322050975
23,5.204901112177263,0.018543046357615896,0.0065477989322050975
24,5.176523469558416,0.018543046357615896,0.00695074040495618
25,5.174996988221999,0.019867549668874173,0.00695074040495618
26,5.169438208039999,0.019867549668874173,0.007252946509519492
27,5.1632375929954994,0.02119205298013245,0.007252946509519492
28,5.14762967693073,0.02119205298013245,0.007958094086833888
29,5.146658239050001,0.02384105960264901,0.007958094086833888
30,5.121563459829499,0.02384105960264901,0.009166918505087137
31,5.1190034607036665,0.025165562913907286,0.009166918505087137
32,5.112222772451499,0.025165562913907286,0.009267653873274906
33,5.111872838115499,0.026490066225165563,0.009267653873274906
34,5.110349867086024,0.026490066225165563,0.009368389241462678
35,5.107851514016499,0.02781456953642384,0.009368389241462678
36,5.107214383322498,0.02781456953642384,0.009469124609650449
37,5.106817291892667,0.02913907284768212,0.009469124609650449
38,5.091914348698749,0.02913907284768212,0.010375742923340385
39,5.091858677421999,0.030463576158940398,0.010375742923340385
40,5.080963902502888,0.030463576158940398,0.010879419764279238
41,5.0797948806915,0.031788079470198675,0.010879419764279238
42,5.078226155374141,0.031788079470198675,0.01098015513246701
43,5.075819185118498,0.033112582781456956,0.01098015513246701
44,5.064174703663417,0.033112582781456956,0.011685302709781404
45,5.0623470955080005,0.03443708609271523,0.011685302709781404
46,5.05945467261075,0.03443708609271523,0.011987508814344716
47,5.058001449991332,0.03576158940397351,0.011987508814344716
48,5.057873367074833,0.03576158940397351,0.012088244182532487
49,5.0572190917435,0.03708609271523179,0.012088244182532487
50,5.05662002577275,0.03708609271523179,0.012188979550720258
51,5.052031772334999,0.038410596026490065,0.012188979550720258
52,5.048858996644249,0.038410596026490065,0.01259192102347134
53,5.046906566478166,0.039735099337748346,0.01259192102347134
54,5.023988456761499,0.039735099337748346,0.014707363755414525
55,5.022617565863045,0.04105960264900662,0.014707363755414525
56,5.020284654393998,0.04105960264900662,0.014908834491790068
57,5.018887986458,0.0423841059602649,0.014908834491790068
58,5.017445017170915,0.0423841059602649,0.015110305228165609
59,5.0152030294428345,0.04370860927152318,0.015110305228165609
60,5.010592469594653,0.04370860927152318,0.015513246700916692
61,5.0070773056695,0.045033112582781455,0.015513246700916692
62,5.00608647484025,0.045033112582781455,0.015613982069104462
63,5.004933434474584,0.046357615894039736,0.015613982069104462
64,5.001196719453119,0.046357615894039736,0.016016923541855545
65,5.000151709617072,0.04768211920529802,0.016016923541855545
66,4.995488601034007,0.04768211920529802,0.016319129646418858
67,4.9948714603585,0.04900662251655629,0.016319129646418858
68,4.989710777380333,0.04900662251655629,0.016923541855545482
69,4.988566563891332,0.05033112582781457,0.016923541855545482
70,4.9867248464664975,0.05033112582781457,0.017125012591921025
71,4.9861511396095,0.051655629139072845,0.017125012591921025
72,4.984614242200498,0.051655629139072845,0.017628689432859876
73,4.984222015961,0.054304635761589407,0.017628689432859876
74,4.972122374604,0.054304635761589407,0.018938249219300898
75,4.966390247391166,0.05695364238410596,0.018938249219300898
76,4.962720698398499,0.05695364238410596,0.01934119069205198
77,4.962161082962999,0.05827814569536424,0.01934119069205198
78,4.954031481306554,0.05827814569536424,0.020046338269366373
79,4.952909839390499,0.06225165562913907,0.020046338269366373
80,4.9510772003625,0.06225165562913907,0.020550015110305228
81,4.950718942244749,0.06357615894039735,0.020550015110305228
82,4.947496056513,0.06357615894039735,0.02085222121486854
83,4.94624643729123,0.06490066225165562,0.02085222121486854
84,4.94556905362575,0.06490066225165562,0.02095295658305631
85,4.945503986325833,0.06622516556291391,0.02095295658305631
86,4.9412481863921665,0.06622516556291391,0.021859574896746246
87,4.939509470178498,0.06754966887417219,0.021859574896746246
88,4.930409535951822,0.06754966887417219,0.022665457842248413
89,4.9288112552825,0.07019867549668875,0.022665457842248413
90,4.9281623551715,0.07019867549668875,0.022766193210436183
91,4.923104470692631,0.07549668874172186,0.022766193210436183
92,4.919806462893912,0.07549668874172186,0.023269870051375038
93,4.919782763805499,0.07682119205298013,0.023269870051375038
94,4.914533386196499,0.07682119205298013,0.024881635942379368
95,4.914124671980071,0.07947019867549669,0.024881635942379368
96,4.911546775489,0.07947019867549669,0.026090460360632617
97,4.911034901542641,0.08079470198675497,0.026090460360632617
98,4.909354461182749,0.08079470198675497,0.02639266646519593
