,Gene1,Gene2,ytest,ypredict
74,CTNNB1,UBA3,7.460634,7.013644932000001
75,CTNNB1,UBN1,7.263034299999999,6.9302828120000015
76,CTNNB1,UNKL,5.9761534,6.245683969000002
77,CTNNB1,VIL1,7.8537793,5.594421640399999
78,CTNNB1,ZNF69,3.5094300000000005,6.786473079999999
79,CTNNB1,ZNF706,6.9526944,6.497843724000003
80,RIMBP2,ADAM22,4.0279202000000005,4.1573836189
81,RIMBP2,ADAM23,4.0279202000000005,3.9083568540333316
82,RIMBP2,ALG13,1.0244004,4.619496360399998
83,RIMBP2,ANKZF1,1.0244004,3.830058299699999
84,RIMBP2,APOE,5.1520033,3.8658453659000007
85,RIMBP2,AQP7,3.8967822,4.014512899099999
86,RIMBP2,ATP1A2,4.7776074,4.219554435100001
87,RIMBP2,BBS9,1.7923673,4.081640316100001
88,RIMBP2,BCAN,4.0279202000000005,4.5642866968
89,RIMBP2,BMF,2.9474682999999997,3.3593615916
90,RIMBP2,BSN,4.7776074,4.824967602999999
91,RIMBP2,CADPS,4.7776074,3.446774402799999
92,RIMBP2,CAMK2A,4.7776074,3.497808894699999
93,RIMBP2,CD80,3.4722623999999995,4.257999237400001
94,RIMBP2,CTNNA2,4.0279202000000005,3.3319918149999976
95,RIMBP2,CTPS2,2.57687,4.0222609376000005
96,RIMBP2,DBN1,4.7776074,3.9133542407
97,RIMBP2,DCLK1,4.0279202000000005,4.1154309564
98,RIMBP2,DLG2,7.599462,5.270019637999999
99,RIMBP2,DNAJC5,4.7776074,3.621949754099999
100,RIMBP2,EBNA1BP2,0.8552738000000001,3.3450088544999996
101,RIMBP2,EEF2,4.0279202000000005,5.124896037999998
102,RIMBP2,ERC1,4.0279202000000005,5.1188570619999965
103,RIMBP2,ERG,2.57687,3.376366403199999
104,RIMBP2,FABP1,5.450742,3.6551886884000004
105,RIMBP2,FLOT1,4.7776074,4.626210313399998
106,RIMBP2,GABRA1,4.7776074,4.949538347399997
107,RIMBP2,GIT1,4.7776074,5.086926963700002
108,RIMBP2,GNB5,4.128156,3.6517620117000003
109,RIMBP2,GPM6A,4.0279202000000005,5.285213041399998
110,RIMBP2,GRIA1,4.7776074,3.944071454599999
111,RIMBP2,GRM1,4.7776074,3.926800311299999
112,RIMBP2,GRM7,4.7776074,4.3243283388999965
113,RIMBP2,GSDMA,1.7923673,3.7647312044000016
114,RIMBP2,HIPK1,2.57687,3.5027928731999998
115,RIMBP2,HMGCS1,2.57687,3.6573698121000002
116,RIMBP2,HPCA,5.1520033,3.6002143409999987
117,RIMBP2,IFT81,1.5621508,4.166529210299999
118,RIMBP2,ITM2A,2.9474682999999997,3.323898719700001
119,RIMBP2,KCNAB2,4.0279202000000005,4.688208748699999
120,RIMBP2,LRRTM1,4.7776074,3.377146219999999
121,RIMBP2,MAPK1,4.7776074,3.7249973918
122,RIMBP2,MAPK12,3.944573,4.176114291099999
123,RIMBP2,MAPK13,2.57687,3.693463931099999
124,RIMBP2,MBD1,2.9474682999999997,4.517537277299998
125,RIMBP2,MYO5A,4.7776074,3.436316225700001
126,RIMBP2,MZT1,0.28639582,2.9597794373999995
127,RIMBP2,NAPG,4.0279202000000005,3.8253357013999985
128,RIMBP2,NFATC1,3.5493386,4.751101022999999
129,RIMBP2,NLGN1,4.7776074,4.2987466043
130,RIMBP2,PDE7B,4.7776074,3.2645933281999997
131,RIMBP2,PEX26,1.0244004,3.8652963063000003
132,RIMBP2,PPARG,4.6495028,4.285042027
133,RIMBP2,PPFIA4,4.7776074,4.7173106095
134,RIMBP2,PPIG,0.8552738000000001,3.6035270438
135,RIMBP2,PRKCG,4.7776074,4.3056821849
136,RIMBP2,RAB15,4.0279202000000005,3.4696607396000005
137,RIMBP2,RAB3A,9.321928,3.6950830564999984
138,RIMBP2,RAB3GAP1,4.7776074,3.924094497399999
139,RIMBP2,RAD50,3.4722623999999995,4.07175693
140,RIMBP2,RSPH9,0.28639582,3.0878373758000004
141,RIMBP2,RUSC2,0.19393377,3.4324713589
142,RIMBP2,SHANK2,4.7776074,4.6555562944
143,RIMBP2,SLC35A5,1.0244004,4.214125071199998
144,RIMBP2,SLC43A1,1.7923673,3.3825628211999996
145,RIMBP2,SLCO3A1,1.7923673,3.2777065612000005
146,RIMBP2,SNAP91,4.0279202000000005,3.0770222365999977
147,RIMBP2,SOAT1,1.6509179,3.3295149033999984
148,RIMBP2,STAB1,3.5493386,4.278084302199999
149,RIMBP2,STX1A,4.7776074,4.725452170999999
150,RIMBP2,TLN2,4.0279202000000005,4.719196187400001
151,RIMBP2,TMIGD2,1.7923673,3.439726641433333
152,RIMBP2,TMTC1,1.0244004,3.6548209493333337
153,RIMBP2,TUBB2B,4.7776074,4.000912788999998
154,RIMBP2,UBA3,2.9474682999999997,4.0658578845
155,RIMBP2,UBN1,3.8967822,4.3219219193999985
156,RIMBP2,UNKL,0.8552738000000001,4.6902339039999985
157,RIMBP2,VIL1,5.450742,3.9999460581000017
158,RIMBP2,ZNF69,1.6509179,4.1403352419
159,RIMBP2,ZNF706,2.9474682999999997,3.718049071299996
160,GABRA4,ADAM22,8.019364999999999,4.6826986007
161,GABRA4,ADAM23,6.9526944,3.8874471509999995
162,GABRA4,ALG13,1.4962273000000001,4.977842104999998
163,GABRA4,ANKZF1,4.2387147,4.185249267699999
164,GABRA4,APOE,4.97379,5.0909486574999985
165,GABRA4,AQP7,5.3927684000000005,4.799950041999999
166,GABRA4,ATP1A2,7.689660000000001,4.421813974999998
167,GABRA4,BBS9,5.815191,4.372518935399998
168,GABRA4,BCAN,4.296604,4.707287073300001
169,GABRA4,BMF,2.2746223999999997,3.5356430429999994
170,GABRA4,BSN,8.019364999999999,4.726890946699999
171,GABRA4,CADPS,4.7776074,4.939229036999998
172,GABRA4,CAMK2A,5.897901999999999,3.885696751899998
173,GABRA4,CD80,3.7170660000000004,4.283586298100001
174,GABRA4,CTNNA2,5.897901999999999,4.6477494202999985
175,GABRA4,CTPS2,0.28639582,3.4936746587
176,GABRA4,DBN1,5.897901999999999,3.9845433549999982
177,GABRA4,DCLK1,5.802554,4.320707354999999
178,GABRA4,DLG2,7.570607000000001,5.680829446999997
179,GABRA4,DNAJC5,4.7776074,4.287339365400001
180,GABRA4,EBNA1BP2,1.8480870999999999,3.6148215434
181,GABRA4,EEF2,4.2387147,5.250071692999999
182,GABRA4,ERC1,5.4806256,5.021404426700001
183,GABRA4,ERG,1.8529648,4.130739999100002
184,GABRA4,FABP1,4.97379,3.3173538803999985
185,GABRA4,FLOT1,8.019364999999999,4.968017987800001
186,GABRA4,GABRA1,10.769387,4.827807075700001
187,GABRA4,GIT1,4.7776074,5.106367744699996
188,GABRA4,GNB5,4.530114,3.4387911434999996
189,GABRA4,GPM6A,6.9526944,4.881717618400001
190,GABRA4,GRIA1,8.906891,4.543181871099997
191,GABRA4,GRM1,8.528379,5.096276177399999
192,GABRA4,GRM7,5.897901999999999,4.074039745799999
193,GABRA4,GSDMA,1.7923673,4.7140856673
194,GABRA4,HIPK1,3.036526,3.6697228889999995
195,GABRA4,HMGCS1,4.296604,4.090757001799998
196,GABRA4,HPCA,8.906891,4.489623914799996
197,GABRA4,IFT81,3.7299695,3.7529646319999994
198,GABRA4,ITM2A,2.0172346,4.193505272699998
199,GABRA4,KCNAB2,5.980891000000001,5.097462237999997
200,GABRA4,LRRTM1,8.019364999999999,4.0518285005999966
201,GABRA4,MAPK1,5.802554,3.6440233465999996
202,GABRA4,MAPK12,2.0482879,3.3463782141999987
203,GABRA4,MAPK13,4.2387147,3.9155060407999995
204,GABRA4,MBD1,1.0102555,4.737971975199996
205,GABRA4,MYO5A,5.581360299999999,3.9703755941999987
206,GABRA4,MZT1,1.8480870999999999,3.9938768417999984
207,GABRA4,NAPG,4.0279202000000005,3.9975372946
208,GABRA4,NFATC1,3.5493386,5.009924858000003
209,GABRA4,NLGN1,8.736965,4.072571863699999
210,GABRA4,PDE7B,4.7776074,4.0056996815
211,GABRA4,PEX26,3.5985515,3.8971791809999985
212,GABRA4,PPARG,4.97379,4.872671036099998
213,GABRA4,PPFIA4,4.97379,3.054330355100002
214,GABRA4,PPIG,1.0102555,3.7654888052
215,GABRA4,PRKCG,5.802554,4.4324607573999995
216,GABRA4,RAB15,4.355375,4.070314260199998
217,GABRA4,RAB3A,4.97379,4.526602959500001
218,GABRA4,RAB3GAP1,7.0790714999999995,3.7926354875999992
219,GABRA4,RAD50,2.2746223999999997,3.928819769
220,GABRA4,RSPH9,3.7299695,3.6953547684999988
221,GABRA4,RUSC2,0.5113565,4.1714245113
222,GABRA4,SHANK2,7.0790714999999995,5.126729677100001
223,GABRA4,SLC35A5,5.897901999999999,3.8161732584000014
224,GABRA4,SLC43A1,6.141356,3.8524586619999974
225,GABRA4,SLCO3A1,5.897901999999999,3.9947199752999984
226,GABRA4,SNAP91,5.4806256,4.012698559299997
227,GABRA4,SOAT1,2.2746223999999997,3.623514404099999
228,GABRA4,STAB1,3.5528617,4.545427363399998
229,GABRA4,STX1A,7.0790714999999995,3.9285440713999993
230,GABRA4,TLN2,5.581360299999999,5.022609426000002
231,GABRA4,TMIGD2,3.7170660000000004,4.6494951487
232,GABRA4,TMTC1,1.8584037,4.6359025734
233,GABRA4,TUBB2B,4.7776074,4.717577804399998
234,GABRA4,UBA3,1.8480870999999999,4.5196027924
235,GABRA4,UBN1,3.8967822,3.7410401273999985
236,GABRA4,UNKL,0.5113565,4.0010810154
237,GABRA4,VIL1,5.581360299999999,4.1960494752
238,GABRA4,ZNF69,0.8414745000000001,3.7239567556999993
239,GABRA4,ZNF706,1.6277443,4.503278706099998
240,RAB5C,ADAM22,4.355375,5.0843963073000005
241,RAB5C,ADAM23,5.295128,3.8165957473999987
242,RAB5C,ALG13,2.9074543,3.6518199475000004
243,RAB5C,ANKZF1,3.5327205999999998,3.550527914299999
244,RAB5C,APOE,6.599462,4.2799502886999985
245,RAB5C,AQP7,3.1995316000000003,3.9492920694000007
246,RAB5C,ATP1A2,4.5885739999999995,4.075845864099998
247,RAB5C,BBS9,3.3423599999999998,3.7729843504000002
248,RAB5C,BCAN,6.802554,4.5573867135
249,RAB5C,BMF,4.5266459999999995,3.4354885270000004
250,RAB5C,BSN,7.473931299999999,5.266405495399999
251,RAB5C,CADPS,5.295128,4.737692781500001
252,RAB5C,CAMK2A,6.0242476,3.6521932394999994
253,RAB5C,CD80,4.775548000000001,3.8436305413
254,RAB5C,CTNNA2,5.295128,4.793697512099999
255,RAB5C,CTPS2,3.3975115,3.8445675509999995
256,RAB5C,DBN1,4.355375,3.7353930283999994
257,RAB5C,DCLK1,4.355375,3.762021742799998
258,RAB5C,DLG2,4.355375,3.356005737000002
259,RAB5C,DNAJC5,10.321928,4.1213168664
260,RAB5C,EBNA1BP2,2.1871595,3.8972218925999997
261,RAB5C,EEF2,5.9068904,5.388194960999999
262,RAB5C,ERC1,5.295128,4.919140224699999
263,RAB5C,ERG,1.6860286,4.689750104600001
264,RAB5C,FABP1,3.1823769,4.5850064792000005
265,RAB5C,FLOT1,7.5145729999999995,4.467335391999999
266,RAB5C,GABRA1,4.65139,4.3914190464999985
267,RAB5C,GIT1,5.295128,5.336521376400001
268,RAB5C,GNB5,5.9068904,3.933981979399998
269,RAB5C,GPM6A,5.295128,4.326390021099998
270,RAB5C,GRIA1,7.0689473,4.9063520008
271,RAB5C,GRM1,4.355375,4.296522014799999
272,RAB5C,GRM7,5.295128,4.546156088399999
273,RAB5C,GSDMA,2.7910666,4.222104695600001
274,RAB5C,HIPK1,3.3975115,3.8851669045999984
275,RAB5C,HMGCS1,2.9296107000000005,3.6988692069999995
276,RAB5C,HPCA,6.599462,3.1073658864
277,RAB5C,IFT81,4.035293,3.7917679259999995
278,RAB5C,ITM2A,4.775548000000001,4.386608482700001
279,RAB5C,KCNAB2,6.0193653,3.8935080766578967
280,RAB5C,LRRTM1,6.599462,3.418655472799999
281,RAB5C,MAPK1,6.962032300000001,4.298051643799999
282,RAB5C,MAPK12,3.3975115,3.6855744811999993
283,RAB5C,MAPK13,3.3975115,4.049086377800001
284,RAB5C,MBD1,3.1701505,3.7195686797999987
285,RAB5C,MYO5A,7.5145729999999995,4.015954781800001
286,RAB5C,MZT1,3.3423599999999998,4.100542856399999
287,RAB5C,NAPG,5.798366000000001,4.020535979900001
288,RAB5C,NFATC1,3.0860734,3.8180562794000004
289,RAB5C,NLGN1,6.599462,4.955456203599997
290,RAB5C,PDE7B,2.9074543,4.385623810799999
291,RAB5C,PEX26,5.65139,3.65983941
292,RAB5C,PPARG,6.599462,4.773688894299999
293,RAB5C,PPFIA4,5.295128,4.539289031599998
294,RAB5C,PPIG,1.7359641,4.711690146
295,RAB5C,PRKCG,5.295128,4.3757320277
296,RAB5C,RAB15,8.0,8.347572172000003
297,RAB5C,RAB3A,10.321928,8.452852004000002
298,RAB5C,RAB3GAP1,7.962032300000001,3.7704099327
299,RAB5C,RAD50,4.4573293,4.129878438500001
300,RAB5C,RSPH9,2.1871595,4.6436948423
301,RAB5C,RUSC2,3.1823769,4.0014732267000035
302,RAB5C,SHANK2,4.355375,4.4471157457
303,RAB5C,SLC35A5,5.65139,4.1360284824
304,RAB5C,SLC43A1,3.0024066,4.447133077000001
305,RAB5C,SLCO3A1,2.775548,3.5276620990000005
306,RAB5C,SNAP91,6.6214886,2.1579325378000003
307,RAB5C,SOAT1,3.34847,3.9329543477999986
308,RAB5C,STAB1,6.0242476,4.662949691699998
309,RAB5C,STX1A,8.614109,4.2692744860000005
310,RAB5C,TLN2,4.0279202000000005,4.7107940978
311,RAB5C,TMIGD2,3.914802,4.074631516599998
312,RAB5C,TMTC1,2.1098776000000004,4.6225981213
313,RAB5C,TUBB2B,5.9068904,4.699528614399998
314,RAB5C,UBA3,3.3975115,4.135828348799997
315,RAB5C,UBN1,1.6860286,4.76982593
316,RAB5C,UNKL,1.7359641,4.2271098412
317,RAB5C,VIL1,3.3423599999999998,4.3401639479
318,RAB5C,ZNF69,1.6860286,3.938545979800001
319,RAB5C,ZNF706,1.6335613000000002,3.4921214603000004
320,STXBP1,ADAM22,5.7734914,4.951891058400002
321,STXBP1,ADAM23,6.8889685,4.323046561999999
322,STXBP1,ALG13,3.5431937999999996,4.108469756799999
323,STXBP1,ANKZF1,3.6049373,4.043066452799998
324,STXBP1,APOE,8.584963,4.909378562399999
325,STXBP1,AQP7,3.1995316000000003,3.0168118967999993
326,STXBP1,ATP1A2,9.184424,4.588574352
327,STXBP1,BBS9,4.0157146,4.444101535199998
328,STXBP1,BCAN,6.104697,4.969238989000001
329,STXBP1,BMF,5.4907265,4.578504487799998
330,STXBP1,BSN,8.099536,6.221394225999998
331,STXBP1,CADPS,11.058894,3.4822436359999993
332,STXBP1,CAMK2A,12.643856,4.3933680148
333,STXBP1,CD80,6.514573,5.4960472330000005
334,STXBP1,CTNNA2,8.099536,4.168155989400001
335,STXBP1,CTPS2,3.4915714,3.9486737779999985
336,STXBP1,DBN1,6.721024000000001,4.945276205199999
337,STXBP1,DCLK1,5.3677316,4.179896674499999
338,STXBP1,DLG2,5.9434166,5.196933190100001
339,STXBP1,DNAJC5,7.3833284,4.6545057588
340,STXBP1,EBNA1BP2,3.5431937999999996,5.5902429194000005
341,STXBP1,EEF2,7.251538799999999,5.600840462399999
342,STXBP1,ERC1,6.8889685,4.684073418999999
343,STXBP1,ERG,2.240134,4.215753000299999
344,STXBP1,FABP1,5.8581314,4.334122954
345,STXBP1,FLOT1,8.099536,4.822085106
346,STXBP1,GABRA1,8.736965,5.099436002499997
347,STXBP1,GIT1,7.8889685,5.815100401399999
348,STXBP1,GNB5,5.295128,4.444077924400001
349,STXBP1,GPM6A,9.321928,4.0039657338
350,STXBP1,GRIA1,9.370838000000001,5.647268499000001
351,STXBP1,GRM1,8.120295,5.3565098619999985
352,STXBP1,GRM7,10.228819,4.5918712574999985
353,STXBP1,GSDMA,4.7714376,5.294580304200001
354,STXBP1,HIPK1,4.1400304,4.458228318
355,STXBP1,HMGCS1,4.845114,4.51939289
356,STXBP1,HPCA,6.549339,3.2090140373000002
357,STXBP1,IFT81,3.724993,5.1224699233
358,STXBP1,ITM2A,4.775548000000001,6.180830687
359,STXBP1,KCNAB2,5.295128,3.2577929883000007
360,STXBP1,LRRTM1,6.827939,3.183423036999999
361,STXBP1,MAPK1,6.9526944,4.332262103999997
362,STXBP1,MAPK12,3.6049373,4.797703302999999
363,STXBP1,MAPK13,4.1400304,4.3077277627
364,STXBP1,MBD1,2.4560916,2.5827280223999995
365,STXBP1,MYO5A,6.2458253,4.144956365099997
366,STXBP1,MZT1,4.1520033,4.858868558000003
367,STXBP1,NAPG,8.079072,5.426342490300001
368,STXBP1,NFATC1,4.902389,3.9697874712999983
369,STXBP1,NLGN1,9.769387,5.316987117400001
370,STXBP1,PDE7B,4.7776074,4.9759161900999995
371,STXBP1,PEX26,4.966724,5.1348248964
372,STXBP1,PPARG,6.777607400000001,4.070922511699999
373,STXBP1,PPFIA4,8.769387,4.088063769200001
374,STXBP1,PPIG,3.5431937999999996,4.808143072999999
375,STXBP1,PRKCG,7.8889685,4.484301125999997
376,STXBP1,RAB15,8.705256,4.000986736000001
377,STXBP1,RAB3A,11.421464,6.341213939399999
378,STXBP1,RAB3GAP1,12.643856,4.688144401099999
379,STXBP1,RAD50,4.813077,4.4870801833
380,STXBP1,RSPH9,3.7062370000000002,5.190800011
381,STXBP1,RUSC2,3.1823769,4.08196037
382,STXBP1,SHANK2,9.370838000000001,4.7542651865
383,STXBP1,SLC35A5,5.8581314,4.491173991200001
384,STXBP1,SLC43A1,7.0689473,4.5278872632999985
385,STXBP1,SLCO3A1,5.8581314,4.4028317753
386,STXBP1,SNAP91,7.460634,2.705316471700001
387,STXBP1,SOAT1,3.3677318,4.829586015000001
388,STXBP1,STAB1,6.0242476,5.008062210599999
389,STXBP1,STX1A,11.421464,4.2892411271999995
390,STXBP1,TLN2,4.0279202000000005,5.012356015999999
391,STXBP1,TMIGD2,5.6476182999999995,3.7222167834999977
392,STXBP1,TMTC1,2.1098776000000004,5.489943924000003
393,STXBP1,TUBB2B,5.4672675,5.085586864
394,STXBP1,UBA3,3.4915714,5.592589115299997
395,STXBP1,UBN1,4.1520033,5.405781836299999
396,STXBP1,UNKL,1.9236118999999998,4.225438856199998
397,STXBP1,VIL1,7.1953955,4.918087933599999
398,STXBP1,ZNF69,2.240134,4.3038913307
399,STXBP1,ZNF706,2.0461139999999998,4.0564217384
400,SYT7,ADAM22,6.9526944,5.2213653393333335
401,SYT7,ADAM23,7.980891000000001,3.9333887363999995
402,SYT7,ALG13,2.4631182999999996,3.9654645704999982
403,SYT7,ANKZF1,5.1255307,3.0681553213999995
404,SYT7,APOE,7.8537793,5.338112127700001
405,SYT7,AQP7,6.304005999999999,3.3455032221999996
406,SYT7,ATP1A2,7.689660000000001,3.8025237278
407,SYT7,BBS9,4.524915,4.7574121767
408,SYT7,BCAN,5.7734914,4.042715001999999
409,SYT7,BMF,4.9573555,4.0207819395
410,SYT7,BSN,8.019364999999999,4.963716696800001
411,SYT7,CADPS,7.309955599999999,4.406768749799998
412,SYT7,CAMK2A,7.8889685,3.4996607435000002
413,SYT7,CD80,3.4287275999999998,3.983044527
414,SYT7,CTNNA2,9.228819,4.0882247714
415,SYT7,CTPS2,2.7910666,4.714894211800002
416,SYT7,DBN1,6.721024000000001,4.5984971944
417,SYT7,DCLK1,5.802554,3.922961208299999
418,SYT7,DLG2,6.658963000000001,4.1001307331
419,SYT7,DNAJC5,7.473931299999999,4.215130651400001
420,SYT7,EBNA1BP2,2.5854135,4.6604154736000005
421,SYT7,EEF2,5.1255307,4.242753515199999
422,SYT7,ERC1,6.925038000000001,4.675053510299998
423,SYT7,ERG,1.8600395,3.7565900726999994
424,SYT7,FABP1,7.584962400000001,4.660230415999998
425,SYT7,FLOT1,8.019364999999999,4.484919908199999
426,SYT7,GABRA1,8.019364999999999,4.709389598599997
427,SYT7,GIT1,10.421464,5.215708568399998
428,SYT7,GNB5,5.295128,4.2031838513999995
429,SYT7,GPM6A,7.980891000000001,4.251285552
430,SYT7,GRIA1,6.9526944,4.1160358135
431,SYT7,GRM1,5.802554,4.350626312899998
432,SYT7,GRM7,7.628906,4.5166126584000015
433,SYT7,GSDMA,8.395928,4.105879184999999
434,SYT7,HIPK1,2.7910666,4.032944627500001
435,SYT7,HMGCS1,5.1255307,3.8712346263
436,SYT7,HPCA,7.8537793,3.508795384299998
437,SYT7,IFT81,4.524915,4.8508353477999995
438,SYT7,ITM2A,2.1098776000000004,4.856862565799999
439,SYT7,KCNAB2,7.321928,3.7560152863000025
440,SYT7,LRRTM1,8.019364999999999,3.2926025177
441,SYT7,MAPK1,6.925038000000001,4.5731187091
442,SYT7,MAPK12,2.7910666,3.657911744799999
443,SYT7,MAPK13,5.1255307,3.8930890143999988
444,SYT7,MBD1,2.3313512999999997,4.879549236399999
445,SYT7,MYO5A,7.141356,4.2448478891
446,SYT7,MZT1,4.524915,4.707195834399997
447,SYT7,NAPG,8.079072,4.359954887400002
448,SYT7,NFATC1,3.5493386,4.072446494699998
449,SYT7,NLGN1,10.906891,4.541051123599998
450,SYT7,PDE7B,4.7776074,4.0236606429
451,SYT7,PEX26,8.321928,4.0878886674
452,SYT7,PPARG,7.8537793,5.075897307
453,SYT7,PPFIA4,6.8109660000000005,3.2436741498
454,SYT7,PPIG,1.9236118999999998,4.5776886399
455,SYT7,PRKCG,10.421464,4.501740316599999
456,SYT7,RAB15,8.500898,4.089789306999998
457,SYT7,RAB3A,10.906891,4.777506779199999
458,SYT7,RAB3GAP1,10.228819,3.2862229524999993
459,SYT7,RAD50,4.9573555,3.6327743594999977
460,SYT7,RSPH9,4.524915,4.4123896274000005
461,SYT7,RUSC2,3.1823769,3.7767033960000003
462,SYT7,SHANK2,6.827939,4.640708366000002
463,SYT7,SLC35A5,3.5214595999999996,3.8553773333999986
464,SYT7,SLC43A1,3.5528617,4.737790193699999
465,SYT7,SLCO3A1,5.7612133000000005,3.7432029739999986
466,SYT7,SNAP91,8.395928,3.251308369899998
467,SYT7,SOAT1,7.8537793,4.0056199778999995
468,SYT7,STAB1,6.8889685,4.337880849999999
469,SYT7,STX1A,9.769387,4.2159585066000025
470,SYT7,TLN2,4.0279202000000005,5.093353921399999
471,SYT7,TMIGD2,2.647618,4.141556809499999
472,SYT7,TMTC1,2.1098776000000004,4.711809848600001
473,SYT7,TUBB2B,5.4672675,5.514107331
474,SYT7,UBA3,2.7910666,5.4157211631
475,SYT7,UBN1,3.8967822,4.7456334368
476,SYT7,UNKL,2.2078387999999998,4.556538197199999
477,SYT7,VIL1,8.079072,4.227531720399997
478,SYT7,ZNF69,2.2078387999999998,4.460692337699999
479,SYT7,ZNF706,2.647618,4.018133786299999
480,AGRN,ADAM22,4.0279202000000005,3.6343414261000015
481,AGRN,ADAM23,4.0279202000000005,3.189724309799999
482,AGRN,ALG13,4.8581314,4.886135992
483,AGRN,ANKZF1,5.749038,4.228254532099999
484,AGRN,APOE,10.228819,5.518319407999996
485,AGRN,AQP7,3.8967822,4.8215557030000005
486,AGRN,ATP1A2,4.792107,3.6632364695999993
487,AGRN,BBS9,5.1307864,5.618450944000001
488,AGRN,BCAN,8.298081,4.177248939300001
489,AGRN,BMF,5.2175913000000005,3.6280087854
490,AGRN,BSN,6.777607400000001,5.562793786000001
491,AGRN,CADPS,4.0279202000000005,4.833464982699999
492,AGRN,CAMK2A,4.9319024,4.339098257000001
