,Group,Adult_Expression
286,Synapse,13.786514875
287,Synapse,0.09076112500000001
288,Synapse,30.906109875000002
289,Synapse,14.628304625
290,Synapse,84.571541125
291,Synapse,27.41692575
292,Synapse,106.96224375000001
293,Synapse,15.063670625
294,Synapse,0.24860975000000002
295,Synapse,9.508326125000002
296,Synapse,83.993708625
297,Synapse,20.165519500000002
298,Synapse,3.129875625
299,Synapse,43.868567375000005
300,Synapse,0.199154375
301,Synapse,7.722687625
302,Synapse,4.283342500000001
303,Synapse,14.70861825
304,Synapse,2.5819301250000004
305,Synapse,16.87069725
306,Synapse,32.37889525
307,Synapse,9.728720874999999
308,Synapse,15.5871585
309,Synapse,13.407405625
310,Synapse,43.92544862500001
311,Synapse,45.604624375
312,Synapse,0.16993975
313,Synapse,26.733834125
314,Synapse,30.416952
315,Synapse,7.1285813749999996
316,Synapse,30.232929875
317,Synapse,15.396461375
318,Synapse,19.93654325
319,Synapse,8.774366750000002
320,Synapse,2.562208875
321,Synapse,7.680298624999999
322,Synapse,8.407389875
323,Synapse,4.76822425
324,Synapse,1.215538125
325,Synapse,74.03152049999998
326,Synapse,25.512528
327,Synapse,2.088867125
328,Synapse,1.5576773750000001
329,Synapse,3.6157688749999997
330,Synapse,4.767918125
331,Synapse,33.178998375000006
332,Synapse,12.93299675
333,Synapse,5.259035625
334,Synapse,20.063202625
335,Synapse,18.741903
336,Synapse,34.585099875
337,Synapse,2.46847575
338,Synapse,3.0964321249999998
339,Synapse,16.801783
340,Synapse,4.919943625
341,Synapse,8.4024345
342,Synapse,1.225770125
343,Synapse,0.03763012500000001
344,Synapse,0.07508075
345,Synapse,77.67693387499999
346,Synapse,37.603175
347,Synapse,68.645466
348,Synapse,9.03665375
349,Synapse,6.361065375000001
350,Synapse,33.84155499999999
351,Synapse,11.893988749999998
352,Synapse,0.65818425
353,Synapse,9.185377625
354,Synapse,4.0288787500000005
355,Synapse,37.881851875
356,Synapse,4.6436836249999995
357,Synapse,14.751434999999999
358,Synapse,11.808822999999999
359,Synapse,0.056656750000000006
360,Synapse,3.1405005000000004
361,Synapse,6.4102685
362,Synapse,0.018199375
363,Synapse,0.027764249999999997
364,Synapse,25.582459125
365,Synapse,0.024809999999999995
366,Synapse,63.863565499999986
367,Synapse,13.309740125000001
368,Synapse,4.608961625
369,Synapse,18.708878875
370,Synapse,3.0455505
371,Synapse,0.020746874999999998
372,Synapse,27.243913875000004
373,Synapse,16.028571125
374,Synapse,1.8134968749999998
375,Synapse,0.038872500000000004
376,Synapse,1.9220082500000002
377,Synapse,6.3780235
378,Synapse,3.3507689999999997
379,Synapse,12.096061124999999
380,Synapse,18.042192625000002
381,Synapse,99.06252062499999
382,Synapse,24.26114575
383,Synapse,17.152700625
384,Synapse,34.857547125
385,Synapse,0.16421975
386,Synapse,21.057362124999997
387,Synapse,6.2903315
388,Synapse,4.11178125
389,Synapse,5.606452375
390,Synapse,5.920980124999999
391,Synapse,4.77598175
392,Synapse,0.0410155
393,Synapse,0.028915
394,Synapse,7.030381
395,Synapse,0.036860125
396,Synapse,193.641695875
397,Synapse,288.89637162500003
398,Synapse,7.905678625
399,Synapse,51.113807625
400,Synapse,0.030631500000000002
401,Synapse,3.8659504999999994
402,Synapse,2.8836700000000004
403,Synapse,0.157353125
404,Synapse,30.944834625000002
405,Synapse,66.798062375
406,Synapse,0.059358875000000005
407,Synapse,187.45642549999997
408,Synapse,13.021550249999999
409,Synapse,16.80984
410,Synapse,0.104117125
411,Synapse,10.446160749999999
412,Synapse,0.16146150000000004
413,Synapse,12.9766025
414,Synapse,0.03031225
415,Synapse,1.0531345
416,Synapse,14.5651355
417,Synapse,9.871178875
418,Synapse,1.4340602500000001
419,Synapse,4.488982249999999
420,Synapse,26.302722874999997
421,Synapse,0.052908750000000004
422,Synapse,11.343510250000001
423,Synapse,0.045880375
424,Synapse,0.05785912499999999
425,Synapse,10.641537
426,Synapse,1.815597375
427,Synapse,1.7062418750000001
428,Synapse,0.273242625
429,Synapse,3.5221025000000004
430,Synapse,2.091947125
431,Synapse,6.560414875
432,Synapse,34.612240625
433,Synapse,21.089635125
434,Synapse,4.47233725
435,Synapse,37.275848624999995
436,Synapse,0.4218105
437,Synapse,8.42611425
438,Synapse,2.73697675
439,Synapse,15.985634625000001
440,Synapse,36.290576875
441,Synapse,0.05987325000000001
442,Synapse,41.24772337500001
443,Synapse,0.0533375
444,Synapse,0.024358875000000002
445,Synapse,0.02605875
446,Synapse,0.018975750000000003
447,Synapse,0.028673000000000004
448,Synapse,0.022298625000000002
449,Synapse,0.015394375
450,Synapse,2.20353675
451,Synapse,20.178988874999998
452,Synapse,320.48509449999995
453,Synapse,73.771684375
454,Synapse,23.1719825
455,Synapse,0.633024
456,Synapse,1.8135533750000001
457,Synapse,0.11254487499999999
458,Synapse,25.262375625
459,Synapse,7.383031
460,Synapse,4.38525825
461,Synapse,0.22896524999999995
462,Synapse,30.487698375000004
463,Synapse,18.288045375
464,Synapse,4.481984875
465,Synapse,64.972983375
466,Synapse,1.368191
467,Synapse,29.557263
468,Synapse,31.1978535
469,Synapse,5.272339875
470,Synapse,0.14251912500000002
471,Synapse,2.41610975
472,Synapse,16.727546
473,Synapse,0.029340875000000002
474,Synapse,9.299828875
475,Synapse,0.044851375
476,Synapse,1.9001623750000003
477,Synapse,5.692143125000001
478,Synapse,0.032836375
479,Synapse,0.08019875000000001
480,Synapse,36.599899625
481,Synapse,30.1097265
482,Synapse,3.8537364999999992
483,Synapse,14.025714624999999
484,Synapse,10.340188999999999
485,Synapse,2.7947067499999996
486,Synapse,8.982061
487,Synapse,5.82767525
488,Synapse,23.976147875000002
489,Synapse,46.975671000000006
490,Synapse,33.489347
491,Synapse,4.3132895
492,Synapse,4.655925999999999
493,Synapse,13.791101375
494,Synapse,10.662727999999998
495,Synapse,1.010948125
496,Synapse,4.03101825
497,Synapse,1.5651835000000003
498,Synapse,3.932924125
499,Synapse,24.081763625
500,Synapse,5.5869279999999995
501,Synapse,19.902349625
502,Synapse,3.0966752499999997
503,Synapse,5.207537375000001
504,Synapse,3.815743875
505,Synapse,19.13576625
506,Synapse,7.05634675
507,Synapse,26.390158125000003
508,Synapse,5.177234875000001
509,Synapse,0.042304625
510,Synapse,67.321036625
511,Synapse,0.04022475
512,Synapse,4.8356882500000005
513,Synapse,0.029313749999999996
514,Synapse,0.026205374999999996
515,Synapse,23.122896500000003
516,Synapse,0.029881124999999998
517,Synapse,8.6198895
518,Synapse,6.613736875
519,Synapse,6.895121375000001
520,Synapse,0.15944637500000003
521,Synapse,17.096689125
522,Synapse,6.425981375
523,Synapse,0.062523
524,Synapse,0.207104375
525,Synapse,0.033010125
526,Synapse,0.031102125000000005
527,Synapse,0.03852525
528,Synapse,0.03454025
529,Synapse,0.040311374999999997
530,Synapse,0.03475925
531,Synapse,0.07081425
532,Synapse,0.3648465
533,Synapse,31.631586374999998
534,Synapse,43.489046625
535,Synapse,4.4350335
536,Synapse,8.413281125
537,Synapse,4.0099665
538,Synapse,4.094185250000001
539,Synapse,8.6219995
540,Synapse,15.316495
541,Synapse,0.021202125
542,Synapse,3.306903
543,Synapse,23.870401249999997
544,Synapse,0.46642775000000003
545,Synapse,13.14243475
546,Synapse,44.514624250000004
547,Synapse,4.7004153749999995
548,Synapse,54.692890750000004
549,Synapse,7.783275124999999
550,Synapse,0.01719325
551,Synapse,1.956807875
552,Synapse,2.489687
553,Synapse,2.1201508749999998
554,Synapse,2.476273625
555,Synapse,5.744901875
556,Synapse,33.198778125000004
557,Synapse,3.7470884999999994
558,Synapse,4.367097
559,Synapse,8.571162624999998
560,Synapse,1.1095752499999998
561,Synapse,0.5240425
562,Synapse,12.95032175
563,Synapse,0.3604220000000001
564,Synapse,38.736962999999996
565,Synapse,3.842912625
566,Synapse,0.026117124999999998
567,Synapse,15.091558374999998
568,Synapse,1.519499625
569,Synapse,72.11554612500001
570,Synapse,47.721545250000005
571,Synapse,52.207557124999994
572,Synapse,6.653647125
573,Synapse,12.594584625
574,Synapse,10.91832725
575,Synapse,10.19824025
576,Synapse,5.8954245
577,Synapse,62.87974500000001
578,Synapse,495.324764625
579,Synapse,1.7160150000000003
580,Synapse,6.8037279999999996
581,Synapse,3.9041006250000003
582,Synapse,3.3937720000000002
583,Synapse,1.8509765
584,Synapse,6.930860375000001
585,Synapse,6.355901125000001
586,Synapse,13.20008425
587,Synapse,30.730945749999997
588,Synapse,3.0550641250000004
589,Synapse,7.959305625
590,Synapse,0.034062875
591,Synapse,3.050220875
592,Synapse,27.365179625
593,Synapse,2.2786809999999997
594,Synapse,3.026597
595,Synapse,1.14210575
596,Synapse,3.978896875
597,Synapse,10.457113125
598,Synapse,1.7439981249999998
599,Synapse,1.3507382499999998
600,Synapse,6.243607250000001
601,Synapse,7.466222374999999
602,Synapse,19.648004625000002
603,Synapse,63.103827749999994
604,Synapse,1.8602932500000002
605,Synapse,45.35900525
606,Synapse,8.115203125
607,Synapse,2.7136245
608,Synapse,9.361944999999999
609,Synapse,13.652449749999999
610,Synapse,27.464226
611,Synapse,9.650675875000001
612,Synapse,20.73597375
613,Synapse,7.272914125
614,Synapse,15.025561125
615,Synapse,9.729218125000001
616,Synapse,0.063353
617,Synapse,12.609497000000001
618,Synapse,0.079100625
619,Synapse,0.031835375
620,Synapse,18.39396625
621,Synapse,0.08148049999999998
622,Synapse,29.249882125000003
623,Synapse,2.5555087499999996
624,Synapse,0.019350750000000003
625,Synapse,0.04609937500000001
626,Synapse,7.009822375
627,Synapse,0.016240375
628,Synapse,0.023183
629,Synapse,0.668308
630,Synapse,0.016524000000000004
631,Synapse,25.77740375
632,Synapse,53.74195575
633,Synapse,6.4484535
634,Synapse,12.645426125000002
635,Synapse,6.0649335
636,Synapse,5.8334871249999996
637,Synapse,1.2474930000000002
638,Synapse,26.946560250000005
639,Synapse,0.24943787500000003
640,Synapse,9.30550675
641,Synapse,5.59644325
642,Synapse,31.511524624999996
643,Synapse,20.674571500000003
644,Synapse,9.333516875
645,Synapse,3.1486973750000002
646,Synapse,11.114154
647,Synapse,69.205027375
648,Synapse,34.587542875
649,Synapse,0.7021356249999999
650,Synapse,7.722859499999999
651,Synapse,14.4030345
652,Synapse,38.296572375000004
653,Synapse,16.74743225
654,Synapse,51.16444575
655,Synapse,42.29758975
656,Synapse,9.294932187499999
657,Synapse,30.088906125
658,Synapse,52.104403000000005
659,Synapse,3.9390248750000003
660,Synapse,111.843901625
661,Synapse,28.935014
662,Synapse,14.868937250000002
663,Synapse,5.66557
664,Synapse,0.032235625000000004
665,Synapse,1.299614375
666,Synapse,9.407054000000002
667,Synapse,4.440838375
668,Synapse,7.8593206250000005
669,Synapse,5.30314975
670,Synapse,14.317974625000002
671,Synapse,1.5198105
672,Synapse,4.9450467499999995
673,Synapse,4.799302374999999
674,Synapse,0.07020237500000001
675,Synapse,0.16982425
676,Synapse,1.6441776249999998
677,Synapse,0.0211075
678,Synapse,0.03241575
679,Synapse,12.951770374999999
680,Synapse,6.1600485
681,Synapse,0.056247875
682,Synapse,7.9617851250000005
683,Synapse,6.967263375000001
684,Synapse,0.07004175
685,Synapse,0.039357750000000004
686,Synapse,5.32744575
687,Synapse,8.551693875
688,Synapse,0.3252215
689,Synapse,1.4663267499999997
690,Synapse,104.140860125
691,Synapse,6.80698625
692,Synapse,8.424005375
693,Synapse,13.794563125000002
694,Synapse,0.916407125
695,Synapse,1.8215526250000003
696,Synapse,1.932838625
697,Synapse,7.6227691250000005
698,Synapse,7.665823250000001
699,Synapse,4.4697267499999995
700,Synapse,4.379971625
701,Synapse,6.670905125000001
702,Synapse,5.257769375
703,Synapse,0.01389175
704,Synapse,58.232118
705,Synapse,0.055388875
706,Synapse,0.149391
707,Synapse,20.742272875
708,Synapse,42.746282875
709,Synapse,0.05882975000000001
710,Synapse,0.04901474999999999
711,Synapse,7.053078125000001
712,Synapse,0.074020375
713,Synapse,4.62807525
714,Synapse,0.03441824999999999
715,Synapse,2.236731375
716,Synapse,8.262612125
717,Synapse,33.210019625
718,Synapse,0.02478675
719,Synapse,0.026512
720,Synapse,0.022553874999999998
721,Synapse,2.4008113750000004
722,Synapse,1.059015
723,Synapse,3.9414645
724,Synapse,16.59991675
725,Synapse,13.234330999999997
726,Synapse,4.5568610000000005
727,Synapse,0.8693845
728,Synapse,13.881739
729,Synapse,39.953353875000005
730,Synapse,0.462946
731,Synapse,0.23230975
732,Synapse,0.18283600000000003
733,Synapse,1.61807325
734,Synapse,6.4598785
735,Synapse,5.6018623750000005
736,Synapse,1.322004
737,Synapse,6.580385875
738,Synapse,14.875437125
739,Synapse,3.989933875
740,Synapse,12.706685375
741,Synapse,29.44702675
742,Synapse,12.051498999999998
743,Synapse,7.30697825
744,Synapse,38.029187875
745,Synapse,10.277680375
746,Synapse,62.376354875
747,Synapse,19.288656125
748,Synapse,30.861119374999998
749,Synapse,21.604319375
750,Synapse,4.543334125
751,Synapse,0.79160275
752,Synapse,0.023039374999999997
753,Synapse,72.18335925000001
754,Synapse,27.095032625
755,Synapse,13.255448125000003
756,Synapse,7.76413725
757,Synapse,0.01105975
758,Synapse,3.95116875
759,Synapse,36.029708375
760,Synapse,0.8150857499999998
761,Synapse,4.046858125
762,Synapse,4.754802125
763,Synapse,0.938636875
764,Synapse,3.9740539999999998
765,Synapse,132.67819125000003
766,Synapse,3.88185325
767,Synapse,660.980726
768,Synapse,3.0519966249999997
769,Synapse,2.832473
770,Synapse,3.003710875
771,Synapse,2.9051964999999997
772,Synapse,1.4660078749999998
773,Synapse,6.214313500000001
774,Synapse,0.7882622499999999
775,Synapse,17.112747875
776,Synapse,2.762450375
777,Synapse,29.505782000000004
778,Synapse,19.482168875
779,Synapse,18.406433250000003
780,Synapse,21.684257249999998
781,Synapse,4.18543325
782,Synapse,3.549945875
783,Synapse,3.174179
784,Synapse,0.054450875
785,Synapse,8.885285875
786,Synapse,20.727717249999998
787,Synapse,19.128957874999998
788,Synapse,10.197459625
789,Synapse,3.734726
790,Synapse,11.304135124999998
791,Synapse,19.992331875
792,Synapse,7.883696875
793,Synapse,21.627702125000003
794,Synapse,11.948429124999999
795,Synapse,9.85056375
796,Synapse,118.33228324999999
797,Synapse,0.037164
798,Synapse,28.906253000000003
799,Synapse,27.421978499999998
800,Synapse,20.874928
801,Synapse,2.645876125
802,Synapse,12.497027374999998
803,Synapse,0.13561125
804,Synapse,0.080749625
805,Synapse,0.04600512500000001
806,Synapse,7.581609375000001
807,Synapse,1.9569437499999998
808,Synapse,8.768639625
809,Synapse,7.98734
810,Synapse,44.13125975
811,Synapse,16.091717374999998
812,Synapse,53.32258325000001
813,Synapse,12.556389500000002
814,Synapse,45.337661374999996
815,Synapse,63.317595624999996
816,Synapse,27.363569000000002
817,Synapse,5.737449375
818,Synapse,16.738291375
819,Synapse,65.986559875
820,Synapse,16.90001675
821,Synapse,58.03305987499999
822,Synapse,4.8581745000000005
823,Synapse,9.563193250000001
824,Synapse,25.29767275
825,Synapse,18.260064375
826,Synapse,7.9776222500000005
827,Synapse,48.266468749999994
828,Synapse,3.9763412500000004
829,Synapse,23.060114625
830,Synapse,1.58189825
831,Synapse,1.055973375
832,Synapse,1.483011
833,Synapse,9.416355625000001
834,Synapse,0.36603237499999997
835,Synapse,46.339731375
836,Synapse,0.2334295
837,Synapse,2.403144625
838,Synapse,0.08539687500000001
839,Synapse,34.806183125000004
840,Synapse,3.8954128750000003
841,Synapse,0.047186124999999995
842,Synapse,5.907123374999999
843,Synapse,25.60179575
844,Synapse,12.379227375
845,Synapse,120.72897175
846,Synapse,0.41277737499999995
847,Synapse,3.890372375
848,Synapse,0.236623875
849,Synapse,0.031473125000000005
850,Synapse,5.912738624999999
851,Synapse,1.4801468749999998
852,Synapse,20.016979375000002
853,Synapse,16.857767375
854,Synapse,13.625510250000001
855,Synapse,12.600884375
856,Synapse,1.6906841250000002
857,Synapse,0.888331125
858,Synapse,1.082849
859,Synapse,37.27164
860,Synapse,8.062533499999999
861,Synapse,4.970274625
862,Synapse,12.754603625000001
863,Synapse,1.38827675
864,Synapse,11.263391624999999
865,Synapse,13.8324825
866,Synapse,4.92188225
867,Synapse,11.902185500000002
868,Synapse,0.03612625
869,Synapse,21.791165125
870,Synapse,14.925045874999999
871,Synapse,5.6444145
872,Synapse,7.5911596249999995
873,Synapse,8.986696875
874,Synapse,0.016140500000000002
875,Synapse,0.022030875
876,Synapse,0.08228362500000001
877,Synapse,0.026873375
878,Synapse,0.185473
879,Synapse,12.54628825
880,Synapse,5.1193245
881,Synapse,34.062934874999996
882,Synapse,7.346156749999999
883,Synapse,4.659518875000001
884,Synapse,6.054266125000001
885,Synapse,14.379346375
886,Synapse,10.167167375
887,Synapse,2.422103625
888,Synapse,2.5965201250000005
889,Synapse,22.052071125000005
890,Synapse,0.04203275000000001
891,Synapse,22.523632875
892,Synapse,8.3750485
893,Synapse,13.167495875
894,Synapse,3.445885375
895,Synapse,0.078025625
896,Synapse,58.14344787500001
897,Synapse,0.377518125
898,Synapse,59.16945475
899,Synapse,9.198674749999999
900,Synapse,61.85720537499999
901,Synapse,18.18135575
902,Synapse,0.302499
903,Synapse,12.6509195
904,Synapse,7.336343
905,Synapse,10.687098625
906,Synapse,0.052813125
907,Synapse,10.939615875
908,Synapse,1.865393
909,Synapse,0.09300125
910,Synapse,7.067765499999999
911,Synapse,39.883784000000006
912,Synapse,0.02939225
913,Synapse,19.855059750000002
914,Synapse,0.057808625
915,Synapse,3.0331625
916,Synapse,4.1049489999999995
917,Synapse,43.959059875
918,Synapse,22.36424925
919,Synapse,7.875631
920,Synapse,21.488580374999998
921,Synapse,0.051155500000000007
922,Synapse,9.3135335
923,Synapse,9.751173375
924,Synapse,13.305945
925,Synapse,2.0593776249999998
926,Synapse,0.023647374999999995
927,Synapse,0.031967375
928,Synapse,0.051764000000000004
929,Synapse,0.346527125
930,Synapse,2.0811225
931,Synapse,7.1064926250000005
932,Synapse,2.503306
933,Synapse,23.699187875
934,Synapse,2.1375431249999997
935,Synapse,17.020518625
936,Synapse,25.689001625000003
937,Synapse,0.075152
938,Synapse,25.807319374999995
939,Synapse,2.749574875
940,Synapse,6.562030125
941,Synapse,2.35296325
942,Synapse,14.291717374999998
943,Synapse,0.0088595
944,Synapse,20.409516000000004
945,Synapse,3.1530113749999997
946,Synapse,31.786941125
947,Synapse,1.01879525
948,Synapse,9.69282325
949,Synapse,62.442622875000005
950,Synapse,0.279044625
951,Synapse,0.05205800000000001
952,Synapse,0.04925212500000001
953,Synapse,0.083411
954,Synapse,108.044532125
955,Synapse,0.05750025
956,Synapse,8.678500125000001
957,Synapse,1.420713375
958,Synapse,0.0196355
959,Synapse,3.844633625
960,Synapse,3.363505375
961,Synapse,18.282255000000003
962,Synapse,28.821556750000003
963,Synapse,1.346136875
964,Synapse,95.08882487500001
965,Synapse,0.042387375000000005
966,Synapse,3.257928
967,Synapse,4.146022625
968,Synapse,12.01908925
969,Synapse,40.287826124999995
970,Synapse,15.386386125
971,Synapse,3.5420218749999997
972,Synapse,6.1345652500000005
973,Synapse,5.5648599999999995
974,Synapse,1.77966925
975,Synapse,6.422853375
976,Synapse,13.93831075
977,Synapse,147.217092125
978,Synapse,19.611065749999995
979,Synapse,18.615575375
980,Synapse,39.795097125
981,Synapse,4.5660757499999995
982,Synapse,25.424076750000005
983,Synapse,0.058799875
984,Synapse,4.3141088750000005
985,Synapse,22.269307374999997
986,Synapse,10.168115875
987,Synapse,6.5113477500000005
988,Synapse,1.780332
989,Synapse,0.39110524999999996
990,Synapse,1.9404924999999997
991,Synapse,16.02430925
992,Synapse,13.545361499999999
993,Synapse,32.1663235
994,Synapse,9.276456375
995,Synapse,10.527832375000001
996,Synapse,0.14980025
997,Synapse,11.053241375
998,Synapse,4.38677575
999,Synapse,9.2970995
1000,Synapse,4.776873125
1001,Synapse,67.378130875
