,Group,Fetal_Expression
0,Synapse,0.03662577272727273
1,Synapse,31.581852212121206
2,Synapse,0.023722969696969697
3,Synapse,18.19205487878788
4,Synapse,13.50708084848485
5,Synapse,7.695465454545453
6,Synapse,2.7386296212121213
7,Synapse,25.6513006969697
8,Synapse,28.59377983333333
9,Synapse,0.4373793409090909
10,Synapse,0.03572466666666667
11,Synapse,54.97700753030302
12,Synapse,92.45667833333334
13,Synapse,2.0745497424242427
14,Synapse,1.078307212121212
15,Synapse,5.848272924242424
16,Synapse,0.6219069242424241
17,Synapse,17.008127772727274
18,Synapse,22.730037136363638
19,Synapse,27.87267616666667
20,Synapse,19.44163715151515
21,Synapse,26.416803500000004
22,Synapse,7.174947742424243
23,Synapse,10.140172015151515
24,Synapse,2.741733454545455
25,Synapse,1.1772644242424242
26,Synapse,0.025931227272727272
27,Synapse,3.6309023484848484
28,Synapse,35.45985895454545
29,Synapse,5.474458666666667
30,Synapse,34.4204588939394
31,Synapse,24.25381171212121
32,Synapse,6.8295379090909085
33,Synapse,0.029006151515151516
34,Synapse,33.458796863636366
35,Synapse,0.5267230151515151
36,Synapse,0.2127817575757576
37,Synapse,10.869796621212123
38,Synapse,16.385124075757574
39,Synapse,19.42136471212121
40,Synapse,0.027724772727272726
41,Synapse,0.17336960606060606
42,Synapse,30.428924015151516
43,Synapse,2.0093481363636365
44,Synapse,8.707614303030303
45,Synapse,9.078428136363637
46,Synapse,13.201946681818184
47,Synapse,0.0321695303030303
48,Synapse,6.331573575757576
49,Synapse,3.1745188484848486
50,Synapse,21.184946863636362
51,Synapse,0.04612089393939394
52,Synapse,3.619839545454546
53,Synapse,19.986232196969695
54,Synapse,26.930138303030308
55,Synapse,108.74291698484849
56,Synapse,17.264945272727275
57,Synapse,35.675052712121214
58,Synapse,76.80017162121213
59,Synapse,72.67238789393939
60,Synapse,6.39596143939394
61,Synapse,0.06098781818181819
62,Synapse,184.2713896060606
63,Synapse,111.2804288787879
64,Synapse,22.776014030303035
65,Synapse,4.3910485
66,Synapse,1.6380342424242427
67,Synapse,29.50702528787879
68,Synapse,11.081982515151516
69,Synapse,0.12656663636363638
70,Synapse,0.5977505606060606
71,Synapse,36.932525121212116
72,Synapse,6.067150333333333
73,Synapse,0.15592827272727272
74,Synapse,5.61321790909091
75,Synapse,22.2426815
76,Synapse,29.269488575757574
77,Synapse,11.342787863636364
78,Synapse,25.84645871212121
79,Synapse,40.324244015151514
80,Synapse,11.891813818181818
81,Synapse,8.00487337878788
82,Synapse,22.70055409090909
83,Synapse,10.403455560606062
84,Synapse,4.567936666666667
85,Synapse,1.2741843484848487
86,Synapse,5.912024333333334
87,Synapse,3.7747243484848485
88,Synapse,25.354974166666672
89,Synapse,5.13121153030303
90,Synapse,26.801279212121212
91,Synapse,17.70942303030303
92,Synapse,4.318593121212121
93,Synapse,18.051040454545454
94,Synapse,8.980186333333334
95,Synapse,3.895188393939394
96,Synapse,58.540288000000004
97,Synapse,23.51967543939394
98,Synapse,19.765437287878793
99,Synapse,20.494802060606062
100,Synapse,1.9252517727272727
101,Synapse,26.094035196969696
102,Synapse,6.921178181818181
103,Synapse,20.053431651515154
104,Synapse,0.18699824242424246
105,Synapse,29.32740965151515
106,Synapse,11.186881545454545
107,Synapse,80.1242246060606
108,Synapse,2.431349833333334
109,Synapse,3.671981257575758
110,Synapse,3.3852649696969697
111,Synapse,4.417769363636364
112,Synapse,26.692108484848486
113,Synapse,3.8586172727272725
114,Synapse,2.103093818181818
115,Synapse,27.39946798484849
116,Synapse,15.984611060606056
117,Synapse,6.248918681818181
118,Synapse,68.8147426969697
119,Synapse,0.08986212121212121
120,Synapse,1.7653408939393942
121,Synapse,6.160653560606061
122,Synapse,4.909943151515152
123,Synapse,6.864093181818182
124,Synapse,1.6000468333333329
125,Synapse,0.9072803939393942
126,Synapse,40.1177668939394
127,Synapse,28.5890096969697
128,Synapse,13.073275196969696
129,Synapse,12.695938893939394
130,Synapse,9.126929666666667
131,Synapse,16.60441904545455
132,Synapse,104.09694834848484
133,Synapse,4.534493060606061
134,Synapse,2.9446687121212123
135,Synapse,0.2289278181818182
136,Synapse,3.352825
137,Synapse,0.06536560606060605
138,Synapse,2.0982520303030303
139,Synapse,53.30437674242424
140,Synapse,19.402884136363635
141,Synapse,0.04375587878787879
142,Synapse,8.143729287878786
143,Synapse,3.4624271363636363
144,Synapse,41.18895698484849
145,Synapse,34.37365477272727
146,Synapse,16.286167787878785
147,Synapse,2.4432722727272727
148,Synapse,5.210001742424243
149,Synapse,1.907356909090909
150,Synapse,0.15601431818181818
151,Synapse,78.7553024090909
152,Synapse,48.62505233333332
153,Synapse,44.8835363939394
154,Synapse,1.5465700454545455
155,Synapse,35.04468754545454
156,Synapse,26.051684030303026
157,Synapse,3.4307778181818183
158,Synapse,3.146257075757575
159,Synapse,92.82554295454544
160,Synapse,7.6435872878787885
161,Synapse,0.0588295909090909
162,Synapse,0.17893637878787877
163,Synapse,2.109629924242424
164,Synapse,12.885299409090909
165,Synapse,8.724445590909092
166,Synapse,89.94740284848486
167,Synapse,2.427094242424243
168,Synapse,0.019501363636363636
169,Synapse,4.879327803030304
170,Synapse,20.29431171212121
171,Synapse,10.942168742424242
172,Synapse,29.85526296969697
173,Synapse,23.962844499999996
174,Synapse,6.181765818181819
175,Synapse,10.701019621212122
176,Synapse,0.02382293939393939
177,Synapse,77.27556257575758
178,Synapse,14.934228166666667
179,Synapse,21.644331909090912
180,Synapse,8.509365075757575
181,Synapse,0.9721211818181819
182,Synapse,31.510021348484848
183,Synapse,12.50521875757576
184,Synapse,4.6143256363636365
185,Synapse,2.1804750606060606
186,Synapse,13.35545353030303
187,Synapse,0.06827962121212122
188,Synapse,6.488208
189,Synapse,4.706037000000001
190,Synapse,6.2311842727272735
191,Synapse,7.584086174242423
192,Synapse,108.99103571212119
193,Synapse,42.61492360606061
194,Synapse,6.377817287878788
195,Synapse,7.256670909090909
196,Synapse,18.84092956060606
197,Synapse,32.48289051515151
198,Synapse,14.571506560606059
199,Synapse,13.945199287878786
200,Synapse,10.448658833333333
201,Synapse,2.5168386060606065
202,Synapse,7.826743151515152
203,Synapse,13.104887545454545
204,Synapse,62.60829496969698
205,Synapse,39.9806568030303
206,Synapse,56.79655695454546
207,Synapse,33.90061675757576
208,Synapse,11.751745924242424
209,Synapse,6.567416636363637
210,Synapse,0.3678042727272727
211,Synapse,2.4638748484848487
212,Synapse,64.37043424242424
213,Synapse,44.09961813636364
214,Synapse,28.58294415151515
215,Synapse,36.39666551515152
216,Synapse,14.324787651515152
217,Synapse,10.484226287878789
218,Synapse,27.464068484848486
219,Synapse,25.31377962121212
220,Synapse,2.641808606060606
221,Synapse,5.542510439393939
222,Synapse,36.83672174242424
223,Synapse,33.19906948484848
224,Synapse,5.394720348484848
225,Synapse,2.459682893939394
226,Synapse,50.785691848484845
227,Synapse,3.669160469696969
228,Synapse,8.014684484848486
229,Synapse,0.2690858787878788
230,Synapse,13.297820696969696
231,Synapse,4.576392181818182
232,Synapse,0.07142098484848486
233,Synapse,5.134059090909091
234,Synapse,34.00904450000001
235,Synapse,31.466191757575757
236,Synapse,0.5844200303030304
237,Synapse,8.621333424242424
238,Synapse,37.95025136363636
239,Synapse,11.294110893939393
240,Synapse,70.41470907575757
241,Synapse,76.74884206060607
242,Synapse,0.1034860909090909
243,Synapse,33.675103530303026
244,Synapse,71.29474031818182
245,Synapse,55.8714008030303
246,Synapse,11.870325606060607
247,Synapse,4.826534227272727
248,Synapse,1.060104393939394
249,Synapse,0.8763706818181817
250,Synapse,10.911713393939396
251,Synapse,44.36089528787878
252,Synapse,12.996049818181818
253,Synapse,50.8043788939394
254,Synapse,45.36145075757576
255,Synapse,15.372210606060605
256,Synapse,24.440894303030305
257,Synapse,10.44331240909091
258,Synapse,41.396403303030304
259,Synapse,100.03332178787878
260,Synapse,6.152797272727272
261,Synapse,4.1657218787878785
262,Synapse,3.7603088939393943
263,Synapse,0.9369427727272727
264,Synapse,40.463630242424244
265,Synapse,2.756560393939394
266,Synapse,8.871788787878788
267,Synapse,26.056217409090912
268,Synapse,15.192662515151513
269,Synapse,5.594314909090909
270,Synapse,25.30661131818182
271,Synapse,4.612022772727272
272,Synapse,3.8704657878787874
273,Synapse,19.899143833333333
274,Synapse,9.47433896969697
275,Synapse,1.0114775303030303
276,Synapse,0.3333769242424243
277,Synapse,12.785334742424244
278,Synapse,9.00041018181818
279,Synapse,5.311134409090909
280,Synapse,2.7321668030303035
281,Synapse,7.1702947727272734
282,Synapse,12.553122818181818
283,Synapse,0.993983303030303
284,Synapse,0.04779449999999999
285,Synapse,6.32612193939394
286,Synapse,37.723872500000006
287,Synapse,3.3948122424242424
288,Synapse,10.436135242424243
289,Synapse,29.13649496969697
290,Synapse,87.89732783333335
291,Synapse,49.466620212121214
292,Synapse,100.42131065151516
293,Synapse,19.380542378787876
294,Synapse,1.4393057424242424
295,Synapse,7.437916590909091
296,Synapse,113.72948998484848
297,Synapse,8.77122959090909
298,Synapse,9.821580090909093
299,Synapse,5.870136227272726
300,Synapse,1.3609640303030304
301,Synapse,12.726351242424242
302,Synapse,0.0968460303030303
303,Synapse,16.61008965151515
304,Synapse,9.526432424242424
305,Synapse,35.22882703030303
306,Synapse,30.59428886363637
307,Synapse,10.217976863636364
308,Synapse,52.416098015151526
309,Synapse,23.752765757575755
310,Synapse,71.7029821969697
311,Synapse,50.96941706060605
312,Synapse,0.5799000454545454
313,Synapse,72.83142289393938
314,Synapse,30.108462712121216
315,Synapse,10.360635287878788
316,Synapse,26.373694348484847
317,Synapse,5.758674136363637
318,Synapse,15.448150318181819
319,Synapse,1.9020285303030304
320,Synapse,7.5070345000000005
321,Synapse,17.00815209090909
322,Synapse,14.263314363636361
323,Synapse,7.196925606060604
324,Synapse,11.172324651515153
325,Synapse,33.406814454545454
326,Synapse,6.749260136363636
327,Synapse,11.43402456060606
328,Synapse,1.2133171363636364
329,Synapse,24.068395560606064
330,Synapse,18.45913903030303
331,Synapse,9.134257545454545
332,Synapse,10.997701196969699
333,Synapse,10.515318454545454
334,Synapse,22.8222773030303
335,Synapse,52.20182613636364
336,Synapse,65.34481212121212
337,Synapse,0.8969850454545455
338,Synapse,5.052921318181818
339,Synapse,13.002715636363638
340,Synapse,5.231803151515152
341,Synapse,13.021736439393937
342,Synapse,1.2872687121212123
343,Synapse,0.10322480303030303
344,Synapse,0.0652524696969697
345,Synapse,53.3580438030303
346,Synapse,46.9646375
347,Synapse,59.872846166666676
348,Synapse,15.528233136363639
349,Synapse,12.449831681818182
350,Synapse,68.58807186363637
351,Synapse,12.468687015151515
352,Synapse,4.188224833333333
353,Synapse,23.089563454545456
354,Synapse,5.195883363636365
355,Synapse,94.41346587878789
356,Synapse,13.435498515151517
357,Synapse,6.5888112727272725
358,Synapse,7.975780075757576
359,Synapse,0.09258442424242425
360,Synapse,1.7673936969696968
361,Synapse,7.1014022575757565
362,Synapse,0.023192151515151516
363,Synapse,0.03500227272727273
364,Synapse,37.21695418181818
365,Synapse,0.03162740909090909
366,Synapse,47.32428516666667
367,Synapse,23.91551422727273
368,Synapse,4.764598924242424
369,Synapse,17.73197609090909
370,Synapse,2.788739378787879
371,Synapse,0.05566028787878788
372,Synapse,157.11510092424243
373,Synapse,3.918313757575757
374,Synapse,2.0529678181818185
375,Synapse,0.3317880151515151
376,Synapse,1.6819427424242426
377,Synapse,13.211123924242424
378,Synapse,7.112745439393938
379,Synapse,5.015538893939394
380,Synapse,23.551732409090913
381,Synapse,135.04288092424244
382,Synapse,22.052393
383,Synapse,22.98311606060606
384,Synapse,9.928792893939395
385,Synapse,0.10170775757575758
386,Synapse,5.756675166666667
387,Synapse,6.254158924242424
388,Synapse,7.572202181818182
389,Synapse,3.5381061363636364
390,Synapse,5.779520727272728
391,Synapse,12.930989924242425
392,Synapse,0.2505822121212121
393,Synapse,0.03659356060606061
394,Synapse,3.5251445909090906
395,Synapse,0.4635598181818182
396,Synapse,176.10929083333332
397,Synapse,75.88221725757576
398,Synapse,9.115208030303029
399,Synapse,39.23526498484849
400,Synapse,0.043220696969696965
401,Synapse,5.024203712121213
402,Synapse,33.52936443939394
403,Synapse,0.21700130303030302
404,Synapse,39.33849013636364
405,Synapse,59.58089118181818
406,Synapse,0.09967628787878789
407,Synapse,193.790712030303
408,Synapse,11.418089303030301
409,Synapse,25.13163807575758
410,Synapse,0.08148854545454547
411,Synapse,10.825060863636365
412,Synapse,2.6961245151515154
413,Synapse,16.753057409090907
414,Synapse,0.24737951515151516
415,Synapse,0.20713868181818185
416,Synapse,24.84842287878788
417,Synapse,5.827939287878786
418,Synapse,2.165525181818182
419,Synapse,2.4294187575757578
420,Synapse,31.44412265151516
421,Synapse,0.2866888181818182
422,Synapse,9.60318656060606
423,Synapse,0.0687595303030303
424,Synapse,5.103243045454545
425,Synapse,12.635308015151516
426,Synapse,0.23953457575757575
427,Synapse,0.7763154393939394
428,Synapse,6.294602075757576
429,Synapse,5.273758272727273
430,Synapse,4.009697621212121
431,Synapse,7.993155727272728
432,Synapse,36.54541296969697
433,Synapse,18.051975878787882
434,Synapse,3.9732604242424245
435,Synapse,10.383429757575758
436,Synapse,0.26115754545454545
437,Synapse,10.119320515151516
438,Synapse,5.565199424242423
439,Synapse,67.91077531818182
440,Synapse,70.95658265151513
441,Synapse,0.2067683333333333
442,Synapse,85.87362695454544
443,Synapse,0.07585634848484848
444,Synapse,0.07840649999999999
445,Synapse,0.0598074393939394
446,Synapse,0.0267044696969697
447,Synapse,0.046831287878787875
448,Synapse,0.03493612121212121
449,Synapse,0.021685250000000003
450,Synapse,1.8576017878787878
451,Synapse,13.969546833333332
452,Synapse,224.57329416666664
453,Synapse,48.55836721212122
454,Synapse,31.815233212121214
455,Synapse,0.1105278181818182
456,Synapse,6.440037590909092
457,Synapse,0.2907846060606061
458,Synapse,11.316364969696968
459,Synapse,5.489030954545455
460,Synapse,2.5384785454545455
461,Synapse,0.18678504545454544
462,Synapse,42.784526575757575
463,Synapse,65.40836940909092
464,Synapse,7.763869393939394
465,Synapse,53.18027615151515
466,Synapse,15.95709721212121
467,Synapse,12.557098712121212
468,Synapse,47.61396584848485
469,Synapse,5.5183921363636355
470,Synapse,2.7239984696969697
471,Synapse,7.659710696969697
472,Synapse,11.37166422727273
473,Synapse,0.07388477272727273
474,Synapse,11.403610151515153
475,Synapse,0.2233705909090909
476,Synapse,0.7225273333333333
477,Synapse,3.2440568181818183
478,Synapse,0.027604939393939397
479,Synapse,0.02386542424242424
480,Synapse,53.20980733333334
481,Synapse,2.863867106060606
482,Synapse,1.617754878787879
483,Synapse,17.99429287878788
484,Synapse,15.174192181818183
485,Synapse,3.9812684090909087
486,Synapse,14.23508496969697
487,Synapse,11.040637954545453
488,Synapse,24.870253545454545
489,Synapse,23.072762560606062
490,Synapse,9.475263303030305
491,Synapse,9.303681984848485
492,Synapse,15.160940742424247
493,Synapse,3.9180776818181813
494,Synapse,4.329131621212121
495,Synapse,0.05568184848484848
496,Synapse,0.3137017121212122
497,Synapse,1.5773388484848487
498,Synapse,5.4178030757575755
499,Synapse,23.101405272727273
500,Synapse,1.1013434696969695
501,Synapse,37.21275375757576
502,Synapse,10.85035903030303
503,Synapse,27.639032136363642
504,Synapse,6.37768559090909
505,Synapse,13.03033503030303
506,Synapse,1.9589534545454548
507,Synapse,96.4474100151515
508,Synapse,1.765863015151515
509,Synapse,0.9893479393939395
510,Synapse,69.69745933333333
511,Synapse,5.2453503787878795
512,Synapse,7.639056696969697
513,Synapse,0.05328818181818182
514,Synapse,0.03429139393939394
515,Synapse,15.549044318181815
516,Synapse,0.06148924242424243
517,Synapse,15.039996666666665
518,Synapse,8.805291954545455
519,Synapse,7.134055469696971
520,Synapse,0.033282030303030306
521,Synapse,20.40180975757576
522,Synapse,0.34995774242424244
523,Synapse,0.5202565909090909
524,Synapse,11.974425090909092
525,Synapse,0.060539696969696966
526,Synapse,0.05151157575757576
527,Synapse,0.05975286363636365
528,Synapse,0.06235713636363637
529,Synapse,0.09647633333333334
530,Synapse,0.18771412121212122
531,Synapse,0.1335737272727273
532,Synapse,0.27848001515151516
533,Synapse,30.990300242424244
534,Synapse,31.731323363636363
535,Synapse,4.300677
536,Synapse,26.444603909090915
537,Synapse,9.611399363636364
538,Synapse,0.9555749242424242
539,Synapse,5.01777690909091
540,Synapse,9.169115333333334
541,Synapse,0.03266072727272728
542,Synapse,4.621614803030304
543,Synapse,39.915053303030305
544,Synapse,0.8058904090909091
545,Synapse,20.09474165151515
546,Synapse,19.701064530303032
547,Synapse,6.097210333333333
548,Synapse,110.17238481818184
549,Synapse,10.117005681818183
550,Synapse,0.032426181818181826
551,Synapse,1.6905854696969698
552,Synapse,1.5975223787878787
553,Synapse,1.2625000454545454
554,Synapse,2.2259621818181823
555,Synapse,8.395813075757575
556,Synapse,18.768871863636363
557,Synapse,7.906320075757576
558,Synapse,0.9139759393939394
559,Synapse,6.161551227272728
560,Synapse,0.5031825757575757
561,Synapse,1.1026358484848484
562,Synapse,7.427392606060606
563,Synapse,0.10964212121212119
564,Synapse,50.57104325757576
565,Synapse,18.957730242424244
566,Synapse,0.03988318181818182
567,Synapse,11.202741257575758
568,Synapse,4.576779015151515
569,Synapse,60.748260469696966
570,Synapse,69.5090368030303
571,Synapse,41.21054859090909
572,Synapse,9.81159737878788
573,Synapse,10.578503757575756
574,Synapse,21.942316348484844
575,Synapse,26.360270409090912
576,Synapse,3.005687015151515
577,Synapse,100.14410346969697
578,Synapse,1.1402065454545454
579,Synapse,20.648380909090903
580,Synapse,20.28914113636364
581,Synapse,8.939996151515151
582,Synapse,3.546444287878788
583,Synapse,0.6086095000000001
584,Synapse,13.93008892424242
585,Synapse,16.616588575757575
586,Synapse,20.761695151515152
587,Synapse,17.584609136363635
588,Synapse,8.392360545454546
589,Synapse,13.144133136363637
590,Synapse,0.033118575757575756
591,Synapse,5.48268146969697
592,Synapse,21.95366237878788
593,Synapse,4.7896325909090915
594,Synapse,1.9910396818181821
595,Synapse,0.7102044393939395
596,Synapse,5.266964015151515
597,Synapse,9.456759318181819
598,Synapse,9.218957530303028
599,Synapse,5.108983742424242
600,Synapse,10.463828015151513
601,Synapse,7.580554681818182
602,Synapse,8.980859393939394
603,Synapse,0.17967775757575757
604,Synapse,3.2988557878787885
605,Synapse,23.90630146969697
606,Synapse,7.639234363636363
607,Synapse,9.522602393939394
608,Synapse,11.42192728787879
609,Synapse,11.484944878787879
610,Synapse,27.814120166666665
611,Synapse,9.887709090909093
612,Synapse,19.27486621212121
613,Synapse,11.991456303030304
614,Synapse,15.296640060606059
615,Synapse,13.596388363636366
616,Synapse,0.30165213636363636
617,Synapse,10.824589363636363
618,Synapse,0.28689201515151513
619,Synapse,0.049326227272727265
620,Synapse,8.954875742424242
621,Synapse,0.9365862575757575
622,Synapse,12.270486363636364
623,Synapse,3.49695646969697
624,Synapse,0.02232819696969697
625,Synapse,0.020711015151515154
626,Synapse,0.6864487121212122
627,Synapse,0.0222065303030303
628,Synapse,0.03475089393939394
629,Synapse,0.2578848636363636
630,Synapse,0.10515613636363635
631,Synapse,18.81839418181818
632,Synapse,83.66754996969696
633,Synapse,1.4912414393939393
634,Synapse,12.674403196969696
635,Synapse,5.7509865151515145
636,Synapse,7.957006136363635
637,Synapse,1.1786252575757579
638,Synapse,45.12250228787879
639,Synapse,0.39062589393939395
640,Synapse,13.35946459090909
641,Synapse,10.696043833333334
642,Synapse,52.807370242424234
643,Synapse,8.019589681818182
644,Synapse,31.722110257575753
645,Synapse,13.195671439393937
646,Synapse,20.352402909090905
647,Synapse,124.56466325757577
648,Synapse,9.092355454545453
649,Synapse,2.980051196969697
650,Synapse,10.049425515151514
651,Synapse,15.420633318181816
652,Synapse,45.235000242424235
653,Synapse,16.5524895
654,Synapse,51.5600311060606
655,Synapse,37.53325203030303
656,Synapse,4.144997212121212
657,Synapse,24.1447173939394
658,Synapse,11.303722212121214
659,Synapse,6.590973893939393
660,Synapse,27.033362075757577
661,Synapse,9.321875696969697
662,Synapse,24.88132271212121
663,Synapse,58.50945331818182
664,Synapse,0.05909468181818181
665,Synapse,3.5523645303030302
666,Synapse,40.96933692424242
667,Synapse,9.132240666666666
668,Synapse,12.354084469696971
669,Synapse,7.590041772727272
670,Synapse,23.798434272727267
671,Synapse,1.3309854242424246
672,Synapse,10.116207045454546
673,Synapse,7.231150787878789
674,Synapse,0.283526696969697
675,Synapse,0.0973224090909091
676,Synapse,1.7768366363636359
677,Synapse,0.024966287878787876
678,Synapse,0.033471378787878786
679,Synapse,12.989644787878786
680,Synapse,15.587833666666667
681,Synapse,0.09983719696969696
682,Synapse,7.704180257575757
683,Synapse,10.832245727272728
684,Synapse,0.0430305
685,Synapse,0.13398101515151517
686,Synapse,8.841070575757577
687,Synapse,13.881000742424247
688,Synapse,0.23440269696969696
689,Synapse,4.233559075757576
690,Synapse,23.80670857575758
691,Synapse,14.040095181818181
692,Synapse,11.677668606060605
693,Synapse,17.238374590909093
694,Synapse,7.18913653030303
695,Synapse,3.305049651515152
696,Synapse,13.197302166666669
697,Synapse,5.563474212121212
698,Synapse,12.978899621212122
699,Synapse,6.725767515151515
700,Synapse,7.147867969696971
701,Synapse,22.163345863636362
702,Synapse,7.680109636363636
703,Synapse,0.061495999999999995
704,Synapse,36.994166560606054
705,Synapse,0.09516551515151515
706,Synapse,0.40366553030303026
707,Synapse,5.4180943333333325
708,Synapse,4.115539333333333
709,Synapse,0.1184119393939394
710,Synapse,0.07888715151515151
711,Synapse,6.082671787878788
712,Synapse,0.18153148484848483
713,Synapse,7.878855439393939
714,Synapse,0.1427262272727273
715,Synapse,5.759524515151515
716,Synapse,4.9583563787878795
717,Synapse,43.0343005
718,Synapse,0.04394737878787879
719,Synapse,0.0420845909090909
720,Synapse,0.07263304545454545
721,Synapse,11.355671575757576
722,Synapse,0.046670984848484844
723,Synapse,19.282860151515152
724,Synapse,6.736356075757575
725,Synapse,8.559140545454547
726,Synapse,3.8639547575757573
727,Synapse,0.6922329696969698
728,Synapse,9.903607545454545
729,Synapse,8.941954
730,Synapse,1.3017042424242424
731,Synapse,0.9478725454545454
732,Synapse,1.4803116515151515
733,Synapse,1.73424
734,Synapse,5.54801059090909
735,Synapse,10.10875459090909
736,Synapse,6.174870666666666
737,Synapse,3.1971425757575758
738,Synapse,12.41275690909091
739,Synapse,8.807333166666668
740,Synapse,13.768682787878788
741,Synapse,26.770809909090914
742,Synapse,7.824516121212122
743,Synapse,2.8581022272727274
744,Synapse,18.708713409090908
745,Synapse,15.091715666666666
746,Synapse,106.57371534848484
747,Synapse,30.324736848484847
748,Synapse,81.75875924242426
749,Synapse,21.697862348484847
750,Synapse,12.804289409090906
751,Synapse,0.9135233939393941
752,Synapse,0.05445968181818183
753,Synapse,20.14170922727272
754,Synapse,18.12615684848485
755,Synapse,13.735498818181817
756,Synapse,5.496244
757,Synapse,0.02657059090909091
758,Synapse,6.210594681818182
759,Synapse,15.665654696969698
760,Synapse,0.1087195909090909
761,Synapse,3.380511015151515
762,Synapse,2.9308025454545454
763,Synapse,0.7140464545454546
764,Synapse,4.5627695606060605
765,Synapse,9.402387590909091
766,Synapse,3.4213845606060604
767,Synapse,2.6901271515151515
768,Synapse,6.245302318181819
769,Synapse,5.06505215151515
770,Synapse,4.675793757575757
771,Synapse,3.7469796060606058
772,Synapse,2.1843613181818182
773,Synapse,1.9295265909090908
